# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-2-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-2-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408402,0.837482,0.334714,4,15,0,408410,-0.138645,-0.307399,0.548936,-0.186666,-0.0492062,-0.0986868,0.237402,0.643614,2.60307,1.10376,1.84569,-0.777668,-0.507169,-0.999275,45.1657,14.3651,43.0871
-408402,0.95858,0.334714,3,15,0,408407,-0.113156,-0.338719,0.528692,-0.18922,0.0621893,0.0828749,0.189615,0.681165,2.63613,1.05129,1.87923,-0.841446,-0.562696,-1.19405,45.1579,14.3702,43.1896
-408404,0.926364,0.334714,3,7,0,408408,-0.0741749,-0.380631,0.551834,-0.182582,-0.0263655,-0.113225,0.266226,0.655554,2.69942,1.11145,1.79918,-0.836999,-0.606577,-0.883275,45.2069,14.35,42.9665
-408402,0.78489,0.334714,3,15,0,408412,-0.147335,-0.411259,0.645972,-0.185152,-0.107481,0.174437,0.1594,0.651094,2.68022,1.04328,1.73932,-1.02342,-0.792596,-1.43198,45.0952,14.4067,43.2527
-408402,0.954228,0.334714,3,15,0,408409,-0.0935235,-0.39464,0.588404,-0.17315,-0.0510878,0.0499353,0.382426,0.705059,2.74985,1.07076,1.89008,-0.749033,-0.4225,-0.894811,45.1178,14.349,42.2369
-408402,0.909503,0.334714,4,15,0,408410,-0.21742,-0.366059,0.622146,-0.184306,0.044386,-0.161495,0.290909,0.705848,2.6752,1.03649,2.02913,-0.733067,-0.581059,-1.14128,45.1268,14.3865,43.2016
-408408,0.896269,0.334714,3,7,0,408415,-0.143106,-0.337723,0.512944,-0.19571,-0.106758,-0.312999,0.293296,0.718457,2.70021,1.01957,1.82986,-0.782694,-0.474944,-0.840689,44.96,14.3789,43.5854
-408402,0.848468,0.334714,4,15,0,408417,-0.173403,-0.440231,0.708417,-0.183875,-0.149063,-0.187188,0.196583,0.767682,2.72134,1.0376,1.78362,-0.993616,-0.594291,-1.2749,45.1748,14.3889,43.0166
-408399,0.960614,0.334714,4,15,0,408409,-0.0456748,-0.436442,0.53909,-0.190754,-0.0337094,-0.22737,0.235551,0.663888,2.80118,1.07609,1.76432,-0.821577,-0.595315,-1.20481,45.1084,14.3685,43.4698
-408401,0.687517,0.334714,3,15,0,408411,-0.140783,-0.391826,0.563675,-0.180602,-0.190541,0.0046486,0.204802,0.678577,2.64033,1.05738,1.86229,-0.843562,-0.396462,-1.16848,45.1592,14.3925,43.2765
-408405,0.959993,0.334714,4,15,0,408409,0.00724849,-0.423085,0.537567,-0.19155,0.063676,-0.17255,0.325094,0.713491,2.60855,1.07515,1.77316,-0.894534,-0.914015,-1.10422,45.1194,14.3611,43.0297
-408400,0.978367,0.334714,4,15,0,408412,-0.218325,-0.385693,0.673887,-0.186271,-0.0232983,-0.06203,0.203988,0.656688,2.71117,1.07584,1.48141,-1.10853,-0.848352,-1.28738,45.1214,14.391,43.4746
-408403,0.737115,0.334714,4,15,0,408411,-0.01697,-0.448055,0.619624,-0.193887,-0.125681,-0.207115,0.242424,0.666036,2.75435,1.04203,1.33402,-1.14327,-0.971993,-1.31649,45.0817,14.4011,43.4809
-408406,0.755725,0.334714,3,7,0,408414,-0.0257764,-0.460301,0.57787,-0.193667,-0.117951,-0.0971473,0.293137,0.635594,2.80255,1.05867,1.53174,-1.02408,-1.01803,-1.66912,45.0531,14.3264,43.6375
-408407,0.893321,0.334714,4,15,0,408418,-0.159245,-0.330607,0.660305,-0.183793,0.0213813,-0.0121027,0.208376,0.770691,2.59616,1.03536,1.42753,-1.28426,-0.868079,-1.43958,45.1627,14.3184,42.7408
-408406,0.935031,0.334714,3,7,0,408414,-0.176287,-0.361476,0.571424,-0.182449,0.0438061,-0.0738255,0.334982,0.670761,2.70947,1.06305,1.39881,-1.05826,-1.11897,-1.40399,45.1154,14.4393,43.5134
-408401,1,0.334714,4,15,0,408412,-0.0637307,-0.443746,0.661037,-0.191893,0.0444055,-0.219773,0.340176,0.714019,2.74537,1.05201,1.9111,-0.780602,-0.543339,-0.938712,45.1294,14.3872,42.7578
-408402,0.9312,0.334714,4,15,0,408409,-0.132883,-0.382292,0.631569,-0.183803,-0.111521,-0.0843157,0.120658,0.710501,2.80555,1.0519,1.24306,-1.38055,-1.01861,-1.54614,45.0603,14.3771,43.2813
-408402,0.935099,0.334714,4,15,0,408407,-0.0706452,-0.414499,0.62025,-0.193475,-0.0501789,-0.0844814,0.340883,0.698568,2.53138,1.0716,1.61259,-1.12279,-0.907563,-1.60556,45.1679,14.3553,43.2912
-408401,0.981656,0.334714,4,15,0,408409,-0.138832,-0.362927,0.60398,-0.182535,-0.0728845,-0.0287021,0.21927,0.744913,2.7957,0.998398,1.6039,-1.01018,-0.731675,-1.38211,45.0423,14.3307,42.9213
-408405,0.588743,0.334714,3,7,0,408411,-0.137218,-0.365472,0.596245,-0.178657,-0.11614,0.00628122,0.274199,0.746399,2.68159,0.972048,1.39571,-1.02138,-0.881037,-1.3279,45.0316,14.4014,42.9966
-408406,0.951748,0.334714,4,15,0,408419,-0.119378,-0.453235,0.706668,-0.192595,-0.00779673,0.0638148,0.215872,0.63876,2.63839,1.06868,1.79843,-0.919725,-0.572218,-0.930912,45.231,14.4057,43.2013
-408404,0.823279,0.334714,4,15,0,408417,-0.190935,-0.325278,0.593969,-0.1889,0.0485133,-0.0892761,0.133837,0.644433,2.82549,1.0665,2.00513,-0.544392,-0.363971,-1.01635,45.1848,14.3961,43.1697
-408408,0.840729,0.334714,4,15,0,408418,-0.0728236,-0.549558,0.712281,-0.195317,-0.0105058,-0.175695,0.267719,0.688147,2.86837,0.999935,1.88892,-0.797025,-0.727092,-1.08383,44.9975,14.3783,43.3358
-408404,0.953763,0.334714,3,15,0,408413,-0.179554,-0.310205,0.541936,-0.186246,-0.0466034,-0.172629,0.262289,0.662811,2.6706,1.06709,1.69037,-1.10526,-0.959585,-1.36292,45.1817,14.3762,43.7145
-408405,0.973374,0.334714,3,15,0,408414,-0.0356131,-0.543194,0.703294,-0.190123,-0.0347914,0.0641667,0.163952,0.668687,2.78897,1.03897,1.68141,-0.803098,-0.481599,-0.987592,45.1193,14.3816,42.9818
-408405,0.977001,0.334714,4,15,0,408413,-0.222778,-0.306878,0.616925,-0.192592,0.00613292,-0.291694,0.315915,0.678665,2.70401,1.09515,1.26815,-1.25955,-0.926809,-1.48056,45.0938,14.3935,43.6513
-408403,0.987521,0.334714,4,15,0,408411,-0.126657,-0.457002,0.621871,-0.190595,-0.130153,0.04868,0.167959,0.712684,2.49253,1.085,1.59429,-1.13122,-0.950566,-1.53604,45.1198,14.3477,43.6055
-408406,0.796122,0.334714,4,15,0,408417,-0.16497,-0.42529,0.633303,-0.188841,0.0585635,-0.279565,0.307955,0.704266,2.80053,1.03738,1.06948,-1.49249,-1.40253,-1.91606,45.0857,14.3658,44.0577
-408404,0.975592,0.334714,3,7,0,408412,-0.144625,-0.447627,0.619401,-0.190195,-0.0130572,-0.24974,0.307971,0.704761,2.79816,1.03159,1.17048,-1.45376,-1.36104,-1.89658,45.0856,14.3731,44.1501
-408398,0.941252,0.334714,4,15,0,408411,-0.119468,-0.408276,0.560153,-0.187262,-0.0730009,-0.0318875,0.212021,0.656824,2.71958,1.07642,1.77089,-0.941351,-0.662947,-1.12063,45.1223,14.3716,43.504
-408405,0.745647,0.334714,3,15,0,408409,-0.0610955,-0.403624,0.575391,-0.196306,-0.246633,-0.302076,0.169501,0.642674,2.70603,1.06224,1.81079,-0.901405,-0.796746,-1.13695,45.0992,14.3445,43.7481
-408403,0.942483,0.334714,4,15,0,408415,-0.115838,-0.443296,0.663069,-0.18997,0.133309,-0.317041,0.0490471,0.644918,2.78878,1.06324,1.70034,-0.804372,-0.461736,-1.16818,45.0841,14.3812,43.3745
-408400,0.998955,0.334714,3,7,0,408406,-0.137448,-0.426447,0.681855,-0.188215,0.0626188,-0.136209,0.0562801,0.656919,2.72996,1.06398,1.70144,-0.894875,-0.47953,-1.11207,45.0933,14.4029,43.1615
-408400,0.881004,0.334714,3,15,0,408409,-0.132579,-0.416756,0.624205,-0.185865,0.0379683,-0.132397,0.104193,0.66536,2.72682,1.054,1.75532,-0.854072,-0.369899,-1.19631,45.0995,14.3899,43.2601
-408401,0.996284,0.334714,3,15,0,408405,-0.140514,-0.332752,0.551589,-0.177764,-0.0760993,0.0916744,0.279794,0.74267,2.69516,1.03458,1.59904,-1.16041,-0.874464,-1.25816,45.0914,14.3581,42.86
-408405,0.712079,0.334714,4,15,0,408412,-0.119811,-0.505298,0.747134,-0.196742,-0.0329929,-0.257297,0.210184,0.667879,2.7616,1.06399,1.61383,-1.13995,-0.770228,-0.951827,45.1113,14.3438,43.5522
-408411,0.725005,0.334714,4,15,0,408418,-0.264027,-0.36265,0.709832,-0.184966,-0.00752161,-0.0216683,0.424235,0.70007,2.47343,1.07194,1.62449,-0.834474,-0.765602,-1.61336,45.0653,14.3962,42.9436
-408408,0.992546,0.334714,4,15,0,408420,-0.152441,-0.429426,0.723969,-0.197617,-0.128932,-0.256415,0.144414,0.660523,3.05511,1.02789,1.56941,-0.938261,-0.809943,-0.946836,45.1674,14.3742,43.5714
-408410,0.992172,0.334714,4,15,0,408421,-0.21827,-0.427826,0.709934,-0.194663,-0.0254778,-0.324203,0.411683,0.678038,2.78777,0.978524,1.38086,-1.34116,-0.951069,-1.69433,45.2007,14.3565,44.2747
-408408,0.998536,0.334714,4,15,0,408415,-0.0344552,-0.427758,0.486834,-0.175198,-0.0685362,0.0377053,0.217746,0.700332,2.64696,1.11203,1.2714,-1.46675,-1.12797,-1.54902,45.0179,14.377,43.2692
-408406,0.884646,0.334714,4,15,0,408419,-0.103565,-0.458395,0.654709,-0.192162,-0.0498232,-0.0965202,0.418979,0.770462,2.68308,0.981784,2.04574,-0.769618,-0.335239,-0.923707,45.1564,14.3695,42.9515
-408402,0.993699,0.334714,4,15,0,408411,-0.142717,-0.444253,0.674418,-0.18619,-0.0338816,-0.347536,0.0406131,0.725523,2.72603,1.02627,1.66462,-0.934348,-0.612451,-1.25322,45.0964,14.3886,43.4021
-408404,0.825231,0.334714,4,15,0,408409,-0.119684,-0.394513,0.55334,-0.175228,-0.0151128,-0.0378855,0.393548,0.630641,2.62334,1.07307,1.89445,-0.828061,-0.632724,-0.990491,45.1025,14.4044,43.0445
-408402,0.968074,0.334714,4,15,0,408408,-0.116713,-0.436825,0.606803,-0.19901,0.00589318,-0.151312,0.1629,0.722449,2.75199,1.04922,1.61716,-1.20313,-0.777259,-1.397,45.0877,14.3652,43.8012
-408401,0.92204,0.334714,3,7,0,408408,-0.11086,-0.398579,0.564708,-0.187289,-0.122912,-0.272173,0.167476,0.662326,2.67733,1.08018,1.5308,-1.05995,-0.723679,-1.4979,45.0481,14.3973,43.673
-408405,0.846256,0.334714,3,15,0,408409,-0.164738,-0.427339,0.679042,-0.18455,-0.128077,-0.0805843,0.209281,0.712179,2.93021,1.08597,1.67889,-1.05186,-0.794603,-1.17406,45.0392,14.3576,42.9024
-408406,0.794387,0.334714,4,15,0,408413,-0.07639,-0.420753,0.579645,-0.185846,0.0817328,-0.162407,0.349175,0.742543,2.72236,1.08313,1.67539,-1.10825,-1.05706,-1.21821,45.1642,14.3562,43.0592
-408400,0.999695,0.334714,3,15,0,408409,-0.0791412,-0.429994,0.60561,-0.183177,0.0454847,-0.217929,0.364095,0.721586,2.68243,1.03753,1.71128,-1.03556,-0.735469,-1.21859,45.1616,14.3571,43.0836
-408400,0.972229,0.334714,3,15,0,408404,-0.0921023,-0.474997,0.622967,-0.178391,0.01227,-0.180633,0.315798,0.699921,2.78892,1.03764,1.82046,-0.789298,-0.542242,-1.21934,45.1096,14.3786,42.9743
-408400,0.931501,0.334714,3,7,0,408404,-0.105589,-0.47914,0.635857,-0.190886,-0.0220095,-0.182123,0.272601,0.698749,2.7302,1.03838,1.82788,-0.831759,-0.468761,-1.10735,45.1027,14.4271,43.3957
-408401,0.869076,0.334714,4,15,0,408404,-0.139169,-0.358865,0.5607,-0.181723,-0.11002,0.0158539,0.219496,0.712368,2.68049,1.06917,1.82824,-0.859792,-0.40536,-1.21332,45.0959,14.4253,42.8811
-408406,0.929695,0.334714,3,7,0,408409,-0.150168,-0.361929,0.604639,-0.169708,-0.184711,0.0971704,0.290216,0.727679,2.69487,1.0896,2.05241,-0.799628,-0.707618,-1.25381,45.0429,14.3951,42.1346
-408404,1,0.334714,4,15,0,408410,-0.0492384,-0.375786,0.528492,-0.186489,-0.0277848,-0.0601763,0.342287,0.686447,2.71188,0.997912,1.54271,-0.916955,-0.630688,-0.981175,45.1374,14.3539,43.2286
-408409,0.930542,0.334714,3,7,0,408415,-0.025241,-0.403056,0.502923,-0.182761,-0.10119,-0.133482,0.296368,0.739627,2.80408,1.022,1.81253,-1.07134,-0.863526,-1.13012,45.2519,14.3426,43.271
-408404,0.931531,0.334714,4,15,0,408418,-0.0801621,-0.42278,0.553193,-0.178594,-0.072123,-0.230634,0.244842,0.748278,2.53105,1.07755,1.67354,-0.892896,-0.502543,-0.979431,45.185,14.366,43.0451
-408399,0.996011,0.334714,4,15,0,408410,-0.138315,-0.401105,0.626693,-0.192178,-0.0925838,-0.11856,0.139637,0.638162,2.81296,1.04097,1.64879,-0.874568,-0.484463,-1.15174,45.0725,14.3771,43.5283
-408400,0.830248,0.334714,4,15,0,408406,-0.0805212,-0.375434,0.534169,-0.190408,-0.243515,-0.117369,0.266894,0.680137,2.75548,1.06596,1.81278,-0.860957,-0.6688,-1.23468,45.0824,14.3764,43.3263
-408401,0.751127,0.334714,3,15,0,408409,-0.0953018,-0.367985,0.534264,-0.185908,-0.19133,-0.122359,0.251338,0.707724,2.78798,1.06202,1.66127,-0.802092,-0.637924,-1.32299,45.09,14.3719,43.137
-408401,0.898757,0.334714,3,15,0,408405,-0.11543,-0.38453,0.583467,-0.184906,-0.203563,0.0233275,0.176484,0.708069,2.63287,1.02726,1.91603,-0.94036,-0.601022,-1.15025,45.102,14.3786,43.1469
-408407,0.946307,0.334714,3,7,0,408410,-0.0951701,-0.450954,0.600716,-0.164854,-0.185989,0.0402638,0.187684,0.765167,2.50887,1.11699,1.66877,-0.804147,-0.601106,-0.997768,45.1562,14.3891,42.2739
-408400,0.983876,0.334714,3,7,0,408411,-0.117526,-0.452785,0.62857,-0.179624,-0.0775561,0.0648387,0.220476,0.717866,2.5046,1.0656,1.65172,-0.95023,-0.63732,-1.05695,45.1248,14.3801,42.9765
-408403,0.884401,0.334714,4,15,0,408412,-0.115642,-0.374063,0.564516,-0.183604,-0.0310471,-0.28679,0.201577,0.691667,2.82496,1.0506,2.16797,-0.417915,-0.0832712,-0.836742,45.0777,14.3733,42.7844
-408402,0.67891,0.334714,4,15,0,408412,-0.0665945,-0.432819,0.607461,-0.181901,-0.0275698,0.00688254,0.253316,0.692995,2.56714,1.05874,1.47724,-1.00747,-0.917717,-1.11905,45.144,14.3578,43.0349
-408402,0.768362,0.334714,4,15,0,408412,-0.063225,-0.442702,0.575321,-0.182183,0.00772911,0.0251428,0.270669,0.729595,2.613,1.05149,1.51296,-1.14896,-0.87432,-1.00746,45.1363,14.3853,43.1035
-408403,0.960716,0.334714,4,15,0,408409,-0.173104,-0.439779,0.687804,-0.198563,-0.122077,-0.358882,0.225105,0.649785,2.92852,1.06244,1.89375,-0.944816,-0.595694,-1.22011,45.0763,14.412,43.7736
-408402,0.848506,0.334714,4,15,0,408410,-0.101813,-0.375224,0.592226,-0.172526,0.0151349,0.0907934,0.222932,0.74536,2.5712,1.07807,1.87755,-0.777326,-0.689248,-0.938688,45.1252,14.3671,42.1588
-408403,0.898563,0.334714,4,15,0,408415,-0.16196,-0.463934,0.673023,-0.194533,-0.0762255,-0.29785,0.155733,0.674828,2.96373,1.05269,1.715,-0.991802,-0.62751,-1.01746,45.0607,14.3533,43.7299
-408404,0.932647,0.334714,4,15,0,408412,-0.149142,-0.396726,0.663415,-0.195909,-0.149482,-0.42278,0.209657,0.688112,2.85784,1.00276,1.76997,-0.761811,-0.632729,-0.945866,45.0815,14.381,43.5637
-408402,0.878063,0.334714,3,15,0,408414,-0.115293,-0.398487,0.648759,-0.197636,-0.0464927,-0.1789,0.357884,0.687211,2.68174,1.0711,1.56413,-1.04988,-0.780322,-1.52404,45.1584,14.4102,43.388
-408405,0.92274,0.334714,3,7,0,408410,-0.0856894,-0.489987,0.652416,-0.185467,-0.0863952,-0.141484,0.309465,0.593068,2.75412,1.09321,1.77667,-1.00678,-0.901437,-1.0261,45.0648,14.3574,43.435
-408402,0.999557,0.334714,4,15,0,408409,-0.214266,-0.402996,0.668941,-0.192551,-0.0551006,-0.13579,0.153121,0.704711,2.65731,1.05399,1.60386,-1.06688,-0.828702,-1.4085,45.1927,14.4082,43.7856
-408406,0.910464,0.334714,4,15,0,408413,0.0358997,-0.553766,0.577258,-0.176,-0.0771389,0.079509,0.184877,0.721761,2.66547,1.05309,1.9912,-0.662488,-0.446113,-1.01543,45.108,14.3488,42.5847
-408401,0.998544,0.334714,3,7,0,408409,-0.0507575,-0.474524,0.631467,-0.174144,-0.0624604,-0.0162968,0.327963,0.733042,2.66681,1.0441,1.9907,-0.759662,-0.494459,-0.992865,45.1441,14.4075,42.3585
-408401,0.922722,0.334714,4,15,0,408407,-0.191611,-0.35638,0.634956,-0.19832,-0.0588403,-0.151532,0.123651,0.653241,2.73461,1.08159,1.81819,-0.86554,-0.442492,-1.1688,45.0645,14.4135,43.5196
-408405,0.828975,0.334714,4,15,0,408408,-0.164535,-0.352178,0.645027,-0.196908,-0.130452,-0.103448,0.026916,0.634588,2.77427,1.06637,1.9396,-0.851588,-0.657121,-1.12731,45.0904,14.4301,43.4611
-408407,0.833494,0.334714,4,15,0,408417,-0.223665,-0.340426,0.603224,-0.191228,-0.224174,-0.222751,0.286536,0.720611,2.61431,1.05614,1.63061,-0.8589,-0.506344,-0.957756,45.0615,14.3154,43.492
-408402,0.998772,0.334714,3,15,0,408412,-0.183259,-0.346997,0.626299,-0.196535,-0.153592,-0.200035,0.193764,0.717606,2.62586,1.02669,2.0841,-0.726126,-0.434514,-0.989983,45.143,14.3916,43.3836
-408402,0.894664,0.334714,4,15,0,408411,-0.0879367,-0.487097,0.668203,-0.184472,-0.0316973,0.0899481,0.199011,0.660568,2.64588,1.05211,1.60268,-1.22956,-0.898335,-1.23962,45.0703,14.3783,43.2613
-408402,0.920032,0.334714,4,15,0,408409,-0.0725987,-0.521984,0.625076,-0.190934,-0.19711,-0.107915,0.303511,0.652921,2.68326,1.0855,1.58826,-1.00642,-0.766842,-1.39728,45.0913,14.3798,43.731
-408404,0.70585,0.334714,4,15,0,408413,-0.205964,-0.333842,0.626156,-0.168229,-0.0833367,0.0295902,0.178661,0.730382,2.7482,1.02526,1.77022,-0.909814,-0.692187,-1.0724,45.0984,14.4261,42.5162
-408408,0.798084,0.334714,4,15,0,408415,-0.0779457,-0.510519,0.601856,-0.196177,-0.0549915,-0.359819,0.270687,0.604901,2.68018,1.12622,1.76234,-1.15785,-0.866955,-1.25031,45.1108,14.3973,44.2443
-408411,0.919997,0.334714,3,7,0,408415,-0.062464,-0.429431,0.655771,-0.202818,-0.0518257,-0.241726,0.353767,0.590813,2.60933,1.14905,1.6203,-0.813908,-0.830631,-1.20129,45.1314,14.4001,43.4172
-408405,0.940262,0.334714,3,7,0,408421,-0.165064,-0.382966,0.647713,-0.183681,-0.120755,-0.0644349,0.18162,0.731707,2.62999,1.03755,1.18504,-1.04689,-0.87782,-1.45289,45.103,14.3862,43.2082
-408407,0.991773,0.334714,3,7,0,408413,-0.1535,-0.339637,0.648697,-0.188189,0.164678,-0.160022,0.350719,0.684638,2.85077,1.02655,1.48634,-1.40797,-1.20087,-1.69892,45.1106,14.3721,43.2554
-408405,0.972015,0.334714,4,15,0,408415,-0.0390217,-0.485654,0.63637,-0.177565,-0.314947,-0.0759748,0.114569,0.71314,2.65628,1.0685,1.71791,-1.10247,-0.816085,-1.38331,45.0947,14.3653,42.9531
-408402,0.948573,0.334714,3,7,0,408410,-0.101468,-0.42654,0.542078,-0.190488,-0.0545913,-0.137074,0.23381,0.702017,2.63235,1.08481,1.36907,-1.05234,-0.747016,-1.39524,45.079,14.4029,43.7091
-408400,0.994068,0.334714,4,15,0,408405,-0.118313,-0.391903,0.63611,-0.189148,0.000207273,0.0315748,0.204177,0.700281,2.69258,1.06922,1.61502,-1.18608,-0.907882,-1.45958,45.0866,14.3765,43.0628
-408403,0.89167,0.334714,4,15,0,408408,-0.128143,-0.405831,0.687139,-0.193874,-0.144513,-0.186801,0.221436,0.69016,2.78328,1.06711,2.09424,-0.593111,-0.438148,-0.653459,45.1147,14.3995,42.7791
-408404,0.953244,0.334714,4,15,0,408409,-0.0961647,-0.444812,0.56753,-0.187226,-0.0852293,-0.149665,0.278901,0.683041,2.57503,1.07773,2.17667,-0.541366,-0.211034,-1.10706,45.1657,14.3613,43.2242
-408405,0.944105,0.334714,3,15,0,408413,-0.0615342,-0.455715,0.583382,-0.181039,-0.0442466,-0.174138,0.234632,0.675373,2.55616,1.07886,2.15331,-0.601009,-0.269379,-1.19134,45.1689,14.3833,42.9642
-408401,0.950993,0.334714,4,15,0,408411,-0.142121,-0.377615,0.599192,-0.187752,-0.0616418,-0.113199,0.193281,0.682337,2.9331,0.998614,1.52991,-1.08388,-0.770948,-1.3651,45.0382,14.3848,43.4888
-408404,0.67556,0.334714,4,15,0,408414,-0.0880958,-0.424441,0.606184,-0.184916,-0.102493,-0.0229819,0.333509,0.687867,2.44137,1.08812,1.84903,-0.626878,-0.31784,-0.941066,45.1342,14.382,42.7736
-408403,0.832433,0.334714,3,15,0,408414,-0.151158,-0.401041,0.64304,-0.185807,-0.0248337,-0.0925585,0.118557,0.696572,2.80091,1.00437,1.9929,-0.93893,-0.707318,-1.116,45.1057,14.3849,43.2436
-408406,0.97612,0.334714,3,7,0,408411,-0.0641662,-0.433313,0.588267,-0.179539,0.0868135,0.104969,0.150832,0.669848,2.74738,1.10658,1.69176,-0.707961,-0.382863,-1.15412,45.0847,14.374,42.5143
-408409,0.780363,0.334714,4,15,0,408418,-0.189944,-0.395521,0.621407,-0.199554,-0.162643,-0.360701,0.390224,0.75279,2.71899,1.04799,1.72418,-0.867854,-0.370081,-0.904634,45.1282,14.4013,43.6439
-408407,0.964723,0.334714,4,15,0,408420,-0.231854,-0.29937,0.596082,-0.201836,-0.156072,-0.243983,0.363963,0.732483,2.70041,1.05329,1.6277,-0.968475,-0.568975,-1.21983,45.1087,14.3909,43.6734
-408401,0.959222,0.334714,3,7,0,408414,-0.129809,-0.423679,0.648029,-0.179291,-0.142719,-0.131145,0.198037,0.694039,2.88068,1.05357,1.70837,-1.00959,-0.872661,-1.13102,45.0877,14.3652,42.9981
-408407,0.856468,0.334714,3,15,0,408409,-0.123631,-0.427926,0.626117,-0.185939,0.0519078,0.202906,0.260058,0.653973,2.50958,1.06613,1.68115,-1.03185,-0.499619,-1.29658,45.1611,14.3884,43.1842
-408405,0.978854,0.334714,4,15,0,408413,-0.187614,-0.390538,0.676694,-0.178638,-0.0895953,-0.169574,0.298002,0.721012,2.61405,1.09915,1.80964,-0.946816,-1.00764,-1.10028,45.1014,14.374,42.759
-408405,0.973132,0.334714,4,15,0,408411,-0.0913161,-0.382845,0.577588,-0.190391,-0.0511375,0.0684972,0.126212,0.7007,2.75872,1.03228,1.89163,-0.88347,-0.879263,-1.15209,45.1142,14.3502,43.1523
-408405,0.966554,0.334714,3,15,0,408413,-0.135257,-0.427184,0.644809,-0.190623,0.0398369,-0.0391402,0.252319,0.645694,2.56167,1.0554,1.68714,-0.946199,-0.371877,-1.26208,45.0804,14.3474,43.3649
-408406,1,0.334714,3,7,0,408416,-0.0518547,-0.427559,0.594066,-0.186538,-0.0625722,-0.173717,0.343336,0.622195,2.73897,1.11662,2.11401,-0.878083,-0.467817,-0.780024,45.1294,14.4055,42.9335
-408411,0.965087,0.334714,3,7,0,408417,0.00120362,-0.536953,0.626166,-0.19325,0.0396568,-0.262895,0.257763,0.625219,2.67894,1.12058,1.97638,-0.490042,-0.441374,-1.18211,45.0858,14.3803,43.1405
-408405,1,0.334714,3,7,0,408415,-0.0279968,-0.53826,0.621816,-0.193085,0.0267739,-0.223875,0.239219,0.658455,2.66626,1.10501,2.08199,-0.718693,-0.539084,-1.03699,45.1427,14.3722,43.3789
-408404,0.990843,0.334714,4,15,0,408413,-0.0158338,-0.392067,0.504462,-0.198884,0.0403527,-0.26146,0.143171,0.637304,2.70255,1.0651,1.90886,-0.632126,-0.262364,-0.912242,45.1281,14.3904,43.5378
-408403,0.886737,0.334714,4,15,0,408412,-0.203265,-0.425719,0.738559,-0.169764,-0.117088,0.119375,0.307715,0.732674,2.65702,1.02554,1.60782,-1.07176,-0.846616,-1.17652,45.1182,14.3824,42.4817
-408400,0.885905,0.334714,3,7,0,408408,-0.146056,-0.441273,0.677294,-0.186692,-0.0780095,-0.0533649,0.161385,0.665004,2.86522,1.05028,1.68531,-0.849712,-0.377189,-1.24585,45.1176,14.3851,43.1459
-408406,0.769811,0.334714,3,7,0,408412,-0.151833,-0.488598,0.723849,-0.187486,0.0309381,-0.219353,0.202087,0.68434,2.75737,1.02427,1.72453,-1.01607,-0.958387,-0.971208,45.0239,14.3798,43.3861
-408402,0.996369,0.334714,4,15,0,408414,-0.0710997,-0.353031,0.533186,-0.187469,-0.120408,0.0234785,0.208959,0.701483,2.60614,1.06201,1.80205,-0.895021,-0.537854,-0.920302,45.1822,14.3652,43.0199
-408402,0.843419,0.334714,4,15,0,408408,-0.132306,-0.405601,0.642555,-0.180591,0.0116343,-0.135192,0.188355,0.718714,2.87762,1.05245,1.85815,-0.846061,-0.527356,-1.24378,45.0615,14.432,42.6523
-408400,0.99141,0.334714,4,15,0,408408,-0.174404,-0.385854,0.651137,-0.18114,-0.153466,-0.0543941,0.168682,0.704499,2.74849,1.02365,1.96941,-0.609544,-0.369975,-0.748705,45.1173,14.3561,42.7962
