# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-4-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-4-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408402,0.936121,0.385718,4,15,0,408410,-0.0672077,-0.382122,0.57736,-0.180243,0.0191744,0.0558455,0.180485,0.651353,2.60806,1.06411,1.92409,-0.845189,-0.647119,-0.834759,45.0888,14.3878,42.71
-408400,0.962338,0.385718,4,15,0,408406,-0.164821,-0.409181,0.658466,-0.192361,-0.0170293,-0.180533,0.238453,0.748065,2.66054,1.05079,1.53755,-1.15356,-0.883003,-1.58448,45.1353,14.3866,43.4541
-408401,0.697662,0.385718,4,15,0,408410,-0.0610958,-0.406785,0.568922,-0.179978,-0.0397583,0.0189513,0.241449,0.678216,2.79657,1.07181,1.9127,-0.918255,-0.720429,-1.30187,45.0459,14.3814,42.7043
-408406,0.891579,0.385718,3,7,0,408411,-0.12789,-0.500859,0.677042,-0.184368,0.0660018,-0.0775583,-0.0539742,0.6639,2.77838,1.03975,1.55027,-0.955297,-0.450487,-1.15358,45.0605,14.3723,43.4688
-408410,0.823931,0.385718,3,15,0,408415,-0.115904,-0.487462,0.658953,-0.180714,0.0843788,-0.308949,-0.0852958,0.693826,2.82382,1.0745,1.7655,-0.987125,-0.732649,-1.26366,45.0535,14.4001,43.3234
-408402,1,0.385718,3,7,0,408416,-0.124513,-0.394492,0.607875,-0.185904,0.0396289,-0.159043,0.170398,0.690927,2.56276,1.12143,1.61327,-0.93248,-0.582308,-1.38636,45.0813,14.3784,43.0342
-408407,0.659594,0.385718,3,15,0,408416,-0.113108,-0.519778,0.748353,-0.194114,0.0120209,-0.243443,0.125692,0.698057,2.81781,1.00567,1.79523,-0.993415,-0.752119,-0.863431,45.0467,14.3774,43.4064
-408406,0.784879,0.385718,4,15,0,408419,-0.0993679,-0.484844,0.7218,-0.185928,0.000616008,-0.044676,0.112726,0.670367,2.88625,1.05544,1.7829,-0.86945,-0.357556,-0.866429,45.0767,14.3038,42.739
-408403,0.815253,0.385718,4,15,0,408412,-0.148409,-0.430989,0.689287,-0.187408,0.0094798,-0.164295,0.296872,0.67004,2.71817,1.01423,2.03507,-0.749569,-0.410044,-1.1497,45.0796,14.4526,43.0398
-408411,0.680266,0.385718,3,7,0,408415,-0.0583319,-0.350648,0.410294,-0.179588,-0.111048,-0.00997063,0.0875518,0.720669,2.70079,1.10121,1.84178,-0.690352,-0.679795,-0.834653,45.1026,14.3104,43.0613
-408408,0.844388,0.385718,3,15,0,408420,-0.119482,-0.317925,0.512982,-0.180847,-0.0310796,0.165143,0.140162,0.643089,2.70117,1.04995,1.80165,-0.905362,-0.437885,-1.30959,45.0892,14.4696,43.0443
-408406,0.988816,0.385718,3,7,0,408415,-0.121874,-0.360205,0.531343,-0.17943,-0.147801,-0.184334,0.346867,0.718781,2.85721,1.0257,1.65247,-0.925663,-0.575082,-0.921629,45.1224,14.2965,43.1342
-408405,0.98839,0.385718,4,15,0,408415,-0.122185,-0.366896,0.570431,-0.188774,0.0208291,0.0148668,0.337418,0.684008,2.5071,1.05238,1.31587,-1.33157,-0.981165,-1.88932,45.088,14.3991,43.5699
-408402,0.86037,0.385718,4,15,0,408413,-0.14179,-0.440627,0.663703,-0.190982,-0.127011,-0.429889,0.23586,0.663956,2.83495,1.02236,1.75113,-0.808795,-0.492774,-1.05999,45.1282,14.3835,43.6729
-408401,0.760641,0.385718,4,15,0,408411,-0.0817372,-0.408826,0.557194,-0.176365,-0.0514383,-0.00070113,0.216965,0.712754,2.47971,1.08133,1.68849,-1.00403,-0.706114,-1.22356,45.0891,14.3426,42.886
-408399,0.756781,0.385718,4,15,0,408410,-0.114506,-0.434373,0.621906,-0.182566,-0.178262,-0.0458587,0.320713,0.662088,2.85342,1.03946,1.6175,-1.00513,-0.689457,-1.32847,45.0809,14.3645,43.2336
-408401,0.65057,0.385718,4,15,0,408410,-0.111517,-0.40629,0.600972,-0.190198,0.0844289,-0.187604,0.3121,0.708219,2.53509,1.07084,1.42632,-1.08751,-0.859492,-1.52358,45.0887,14.3568,43.3957
-408409,0.562903,0.385718,3,7,0,408418,-0.23119,-0.515248,0.786839,-0.186038,-0.162448,0.0740257,0.216891,0.666394,2.58241,1.09755,1.50107,-0.947946,-0.720165,-1.08259,45.1576,14.3609,43.3931
-408403,0.987975,0.385718,3,15,0,408413,-0.164736,-0.469611,0.769263,-0.189516,-0.153999,-0.23461,0.258429,0.698495,2.73804,1.05395,1.8984,-0.902022,-0.569047,-1.05382,45.1803,14.3923,43.0852
-408409,0.632304,0.385718,4,15,0,408417,-0.0632619,-0.397866,0.60055,-0.198302,0.111439,-0.101009,0.138072,0.671714,2.86149,1.03972,2.23422,-0.512219,-0.143408,-1.11059,45.0348,14.4096,42.8199
-408406,0.829823,0.385718,4,15,0,408419,-0.153418,-0.422239,0.669772,-0.180273,-0.147543,0.00782565,0.309804,0.750454,2.66891,1.09605,1.93927,-0.698181,-0.404296,-1.25202,45.1704,14.4021,42.3944
-408406,0.998382,0.385718,4,15,0,408412,-0.172307,-0.41376,0.660198,-0.173076,-0.184528,0.0754152,0.137559,0.673299,2.53512,1.05588,2.06241,-0.740943,-0.471992,-0.939249,45.0733,14.3228,42.711
-408401,0.976284,0.385718,3,7,0,408410,-0.0514878,-0.435045,0.583823,-0.182528,-0.00625884,-0.0820742,0.288871,0.728282,2.72264,1.0568,2.01112,-0.852417,-0.683613,-0.906405,45.1044,14.4048,42.6881
-408409,0.855705,0.385718,3,15,0,408415,-0.0271624,-0.515824,0.623194,-0.19266,0.144911,-0.250159,0.226823,0.69632,2.59882,1.07566,1.84648,-0.586667,-0.299798,-0.598965,45.0867,14.4027,43.0439
-408409,0.954032,0.385718,4,15,0,408418,-0.248719,-0.366619,0.688272,-0.179282,-0.28301,0.0820609,0.218076,0.712169,2.82787,1.02937,1.62058,-0.961198,-0.400987,-1.13814,45.1225,14.4441,42.9393
-408407,1,0.385718,4,15,0,408416,-0.255506,-0.351044,0.715566,-0.184836,-0.286922,0.07153,0.244668,0.712733,2.75475,1.03628,1.6659,-0.9123,-0.537612,-0.98569,45.1054,14.4235,42.879
-408402,0.93227,0.385718,3,7,0,408413,-0.198936,-0.369715,0.641663,-0.189721,-0.105956,-0.276062,0.278086,0.745904,2.78743,1.01148,1.78187,-0.902703,-0.630048,-1.48064,45.1151,14.3676,43.3698
-408401,0.824277,0.385718,3,15,0,408409,-0.134235,-0.383991,0.591123,-0.189459,-0.195504,-0.170213,0.158331,0.738135,2.8232,1.01454,1.78756,-0.753419,-0.346259,-1.08507,45.1164,14.4024,43.234
-408399,0.738659,0.385718,4,15,0,408407,-0.137306,-0.432564,0.638257,-0.187226,-0.0115317,-0.067948,0.293309,0.662257,2.59623,1.07031,1.67923,-0.878068,-0.581371,-1.16954,45.0757,14.4,43.2414
-408405,0.642693,0.385718,4,15,0,408414,-0.0790292,-0.367936,0.581936,-0.190889,-0.13437,-0.162978,0.260097,0.689785,2.77657,1.02471,1.0898,-1.41513,-1.01384,-1.72646,45.1237,14.4075,43.6762
-408405,0.947022,0.385718,3,7,0,408410,-0.105765,-0.380819,0.580003,-0.19525,-0.162849,-0.119038,0.286842,0.69993,2.94773,0.992075,1.13575,-1.39602,-1.06758,-1.64313,45.118,14.3958,43.9516
-408404,0.975122,0.385718,4,15,0,408412,-0.0868932,-0.341366,0.492638,-0.183453,-0.210652,-0.178819,0.391733,0.675376,2.78613,1.06346,1.4977,-1.23623,-1.08236,-1.57536,45.0885,14.3804,43.5384
-408400,0.922992,0.385718,4,15,0,408408,-0.0676301,-0.449393,0.620798,-0.192042,-0.0685834,-0.183727,0.203975,0.665053,2.84753,1.06055,1.41693,-1.19177,-0.768635,-1.43847,45.1439,14.3764,43.6113
-408406,0.808227,0.385718,4,15,0,408409,-0.211277,-0.349447,0.625355,-0.186175,-0.0147393,-0.00462879,0.000854776,0.660875,2.61473,1.09517,1.90817,-0.907558,-0.708284,-1.16374,45.0605,14.3881,43.2636
-408403,0.893966,0.385718,4,15,0,408413,-0.0508557,-0.471315,0.606887,-0.186384,-0.104708,-0.137148,0.262845,0.736903,2.81946,1.01085,1.3478,-1.07564,-0.721686,-1.5754,45.0824,14.3683,43.2915
-408402,0.986282,0.385718,4,15,0,408407,-0.0817218,-0.489032,0.646627,-0.189267,-0.00268693,-0.210564,0.226657,0.645841,2.84885,1.02894,1.8503,-0.91491,-0.818899,-1.03385,45.0932,14.4015,43.5426
-408402,0.889299,0.385718,3,15,0,408407,-0.130603,-0.423984,0.679919,-0.190404,-0.059634,-0.0151455,0.285953,0.668186,2.74794,1.05884,1.65776,-0.724369,-0.45596,-1.14236,45.0736,14.3564,42.8815
-408406,0.922731,0.385718,3,7,0,408411,-0.097224,-0.458304,0.629173,-0.187762,-0.119932,-0.319184,0.250092,0.717433,2.51468,1.08031,1.88628,-0.923832,-0.940128,-1.1929,45.1782,14.4129,43.4498
-408404,0.741142,0.385718,4,15,0,408416,-0.138198,-0.35628,0.636807,-0.178584,-0.061425,-0.0138362,0.210037,0.661895,2.93739,1.02692,1.76113,-0.929297,-0.466208,-1.16021,44.9998,14.4152,42.5766
-408404,0.949274,0.385718,4,15,0,408410,-0.0758504,-0.431031,0.557895,-0.192198,-0.077097,-0.209071,0.22614,0.730531,2.4297,1.06453,1.8963,-0.693696,-0.521476,-1.12054,45.2025,14.4065,43.4627
-408405,0.629408,0.385718,3,7,0,408415,-0.0886364,-0.464939,0.654881,-0.185472,0.0962881,-0.139371,0.182013,0.720368,2.7089,1.07579,1.93421,-0.944579,-0.515976,-0.9352,45.1982,14.3645,42.8973
-408404,0.815253,0.385718,4,15,0,408415,-0.136734,-0.366514,0.546569,-0.177907,-0.0466736,-0.0893828,0.226232,0.688148,2.9362,1.01431,1.50648,-1.30856,-0.90377,-1.29787,45.0801,14.347,43.4583
-408401,0.934236,0.385718,4,15,0,408409,-0.0937779,-0.431109,0.582252,-0.186208,-0.153416,-0.0512961,0.201261,0.644496,2.8838,1.04281,2.10032,-0.668274,-0.311328,-1.06505,45.0882,14.407,43.1868
-408402,0.944535,0.385718,4,15,0,408411,-0.169259,-0.409415,0.664027,-0.181676,0.0223036,-0.0853989,0.153781,0.761512,2.60541,1.04654,2.13232,-0.45281,-0.286901,-0.909709,45.1158,14.4051,42.4607
-408408,0.708549,0.385718,3,7,0,408417,-0.155167,-0.528619,0.736827,-0.194221,-0.277724,-0.242115,-0.0132869,0.732669,2.65065,1.05795,1.83579,-0.766377,-0.296498,-0.926988,45.1086,14.3706,43.5408
-408407,0.901329,0.385718,4,15,0,408416,-0.155258,-0.512858,0.730242,-0.194798,-0.268644,-0.160135,0.00459361,0.70725,2.576,1.07894,1.84809,-0.625891,-0.378366,-0.762446,45.1098,14.3814,43.4314
-408407,0.905353,0.385718,4,15,0,408416,-0.13131,-0.534368,0.684255,-0.193031,-0.242941,-0.0617062,-0.0162431,0.717143,2.63686,1.07651,1.83818,-0.609626,-0.385904,-0.916649,45.1242,14.396,43.501
-408406,0.93225,0.385718,4,15,0,408415,-0.0742313,-0.413097,0.545805,-0.171568,0.0901362,0.00436305,0.302246,0.680921,2.73307,1.04009,1.93852,-0.624723,-0.41712,-1.04315,45.1302,14.3032,42.5837
-408404,0.952072,0.385718,3,7,0,408412,-0.0789383,-0.3571,0.573677,-0.183294,0.0951635,0.159315,0.197884,0.690157,2.6199,1.03362,2.02174,-0.781286,-0.500627,-0.766332,45.1338,14.3696,42.5374
-408404,0.993388,0.385718,4,15,0,408410,-0.0814693,-0.431519,0.573741,-0.172816,-0.0787288,0.189281,0.282925,0.66858,2.63742,1.10152,1.8833,-0.632471,-0.41663,-0.795583,45.1127,14.3541,42.3997
-408402,0.574003,0.385718,4,15,0,408414,-0.15176,-0.441408,0.696166,-0.187443,-0.164414,-0.027958,0.0939159,0.709831,2.80262,1.03998,1.95376,-0.800907,-0.633943,-1.27183,45.0892,14.3589,42.9991
-408409,0.730609,0.385718,4,15,0,408413,-0.0352524,-0.414964,0.563424,-0.181454,-0.0372088,-0.129203,0.378884,0.72756,2.60451,1.11043,2.04172,-0.667413,-0.82237,-0.861432,45.1264,14.405,42.414
-408402,0.728407,0.385718,4,15,0,408419,-0.177908,-0.395077,0.651162,-0.189268,-0.0744722,-0.114904,0.192466,0.664159,2.62574,1.03583,1.69385,-1.08566,-0.760932,-1.19402,45.031,14.3445,43.5497
-408400,0.845193,0.385718,4,15,0,408408,-0.116271,-0.360851,0.58247,-0.190892,-0.0387349,-0.0809235,0.37843,0.712292,2.66739,1.05617,1.79048,-0.888663,-0.494149,-1.08801,45.1378,14.3548,42.9934
-408403,0.961851,0.385718,4,15,0,408406,-0.0424883,-0.490071,0.652743,-0.183641,0.00255729,-0.143482,0.18127,0.716156,2.79376,1.04165,1.38367,-1.20803,-0.757775,-1.46844,45.0536,14.4032,43.0543
-408405,0.722984,0.385718,4,15,0,408413,-0.111293,-0.379326,0.557354,-0.190279,-0.238556,-0.148068,0.401281,0.657843,2.65674,1.06637,1.60063,-0.93259,-0.471675,-1.12469,45.1043,14.4071,43.4822
-408409,0.846306,0.385718,4,15,0,408415,-0.137317,-0.464941,0.667045,-0.190488,0.0844636,-0.0445146,0.0877211,0.687108,2.64365,1.0183,1.25565,-0.983598,-0.487797,-1.27996,45.0966,14.3749,43.5996
-408407,0.945437,0.385718,3,15,0,408418,-0.0872791,-0.448544,0.605217,-0.184011,-0.178917,-0.246729,0.379876,0.679995,2.80072,1.07712,1.97785,-0.729977,-0.433663,-1.20753,45.1426,14.4706,43.0526
-408403,0.901504,0.385718,3,7,0,408417,-0.0799011,-0.450759,0.617619,-0.181069,-0.145742,0.0435207,0.379465,0.710777,2.73367,1.05988,2.03497,-0.810636,-0.481318,-1.15354,45.065,14.327,42.562
-408401,0.913271,0.385718,4,15,0,408409,-0.136224,-0.374132,0.617073,-0.194678,0.0143138,-0.149856,0.120452,0.728242,2.75818,1.05116,1.65324,-1.04633,-0.847777,-1.45288,45.142,14.3786,43.4011
-408404,0.925449,0.385718,3,7,0,408411,-0.0659794,-0.508515,0.645067,-0.188964,-0.0491373,-0.117734,0.31389,0.634755,2.86291,1.02839,1.59815,-1.01891,-0.715475,-1.16326,45.2093,14.406,43.6903
-408403,0.860376,0.385718,3,15,0,408413,-0.0540481,-0.496919,0.564142,-0.18617,-0.177825,-0.164331,0.319532,0.730575,2.762,1.02206,1.41659,-1.19825,-0.914495,-1.59623,45.0513,14.3556,43.7302
-408402,0.922005,0.385718,4,15,0,408410,-0.193026,-0.350155,0.62562,-0.175835,0.0113854,0.129773,0.237832,0.686461,2.68314,1.05076,1.85427,-0.723697,-0.336883,-0.914846,45.0929,14.4059,42.5095
-408409,0.626009,0.385718,4,15,0,408414,-0.0711811,-0.481583,0.58273,-0.19101,-0.120529,-0.295156,0.157811,0.755693,2.73586,1.03825,2.00119,-0.655165,-0.161779,-0.370523,45.0862,14.388,43.2354
-408403,1,0.385718,3,7,0,408414,-0.142558,-0.375405,0.633181,-0.190928,-0.0989005,-0.341413,0.224618,0.735042,2.73493,1.0412,2.04584,-0.581049,-0.521774,-1.14216,45.1529,14.3943,43.0283
-408403,0.952267,0.385718,4,15,0,408412,-0.0969974,-0.449986,0.583727,-0.177751,-0.0456775,0.146103,0.209023,0.672766,2.69754,1.06453,1.93249,-0.888138,-0.41811,-1.11245,45.0349,14.4025,42.8538
-408405,0.970401,0.385718,4,15,0,408412,-0.148969,-0.418922,0.733206,-0.190112,0.0356961,-0.126721,0.312842,0.70915,2.42262,1.07245,2.06403,-0.59803,-0.475702,-0.85037,45.1116,14.3361,42.513
-408406,0.921463,0.385718,4,15,0,408414,-0.174485,-0.360953,0.580551,-0.190642,-0.0898512,-0.179527,0.362063,0.698426,2.72647,1.04507,2.09382,-0.647268,-0.248226,-0.60171,45.0132,14.4345,43.0767
-408403,0.993858,0.385718,4,15,0,408411,-0.0915134,-0.465245,0.646549,-0.181694,-0.0256966,0.0493708,0.15615,0.701673,2.62869,1.08523,1.46067,-1.3331,-1.03269,-1.5734,45.1419,14.4335,43.2085
-408400,0.844004,0.385718,4,15,0,408409,-0.129074,-0.356765,0.567121,-0.189946,0.0355025,-0.235021,0.277179,0.693041,2.68144,1.03787,1.42567,-1.07171,-0.89198,-1.43021,45.0907,14.3467,43.5824
-408403,0.941958,0.385718,3,7,0,408407,-0.0669038,-0.340529,0.471063,-0.192076,-0.0238298,-0.116418,0.300228,0.684092,2.67101,1.10709,1.71693,-1.04299,-0.842688,-1.29281,45.0839,14.4213,43.3825
-408403,0.835267,0.385718,4,15,0,408411,-0.176016,-0.478153,0.73575,-0.186157,-0.118561,-0.0261477,0.175616,0.724077,2.79445,1.00261,1.78399,-0.966535,-0.775669,-1.33399,45.1157,14.4148,43.2347
-408401,0.790583,0.385718,4,15,0,408409,-0.0907345,-0.378789,0.490878,-0.189591,-0.00131184,-0.095536,0.303044,0.679339,2.60705,1.09084,1.74071,-0.98385,-0.767617,-1.32188,45.0958,14.4123,43.5534
-408399,0.943438,0.385718,3,7,0,408406,-0.127992,-0.397165,0.554888,-0.182862,-0.225544,-0.161791,0.171955,0.701706,2.74688,1.043,1.7074,-0.93361,-0.636306,-1.18161,45.1154,14.4007,43.508
-408401,0.513779,0.385718,3,7,0,408409,-0.129532,-0.351317,0.62008,-0.19246,-0.189902,-0.246583,0.113711,0.692829,2.74257,1.05125,1.6916,-1.01919,-0.774122,-1.20784,45.0743,14.3792,43.3495
-408404,0.762288,0.385718,3,7,0,408410,-0.0775711,-0.479506,0.638531,-0.181201,0.0764864,-0.030439,0.384387,0.649944,2.60349,1.08011,1.51023,-1.11524,-0.866893,-1.55394,45.153,14.3467,43.209
-408403,0.928967,0.385718,3,7,0,408410,-0.109265,-0.374378,0.629384,-0.197196,-0.0177908,0.0133344,0.375157,0.677873,2.65938,1.03962,1.60827,-1.11358,-1.00929,-1.10696,45.1119,14.4084,43.289
-408407,0.657339,0.385718,3,7,0,408412,-0.156742,-0.414452,0.674353,-0.184689,-0.0357002,-0.252942,0.389524,0.649387,2.68766,1.09437,1.50914,-1.24457,-0.769676,-1.77841,45.1034,14.3341,43.3436
-408401,0.9993,0.385718,3,15,0,408411,-0.159948,-0.45591,0.672329,-0.194015,-0.106405,-0.0969665,0.331197,0.620865,2.74686,1.0838,1.65604,-1.08989,-0.956206,-1.37613,45.1282,14.3938,43.8299
-408406,0.805129,0.385718,4,15,0,408412,-0.117243,-0.365216,0.514739,-0.187829,0.159861,-0.0465318,0.271826,0.717654,2.7786,0.98317,1.89963,-0.628109,-0.376762,-0.759564,45.1501,14.3933,43.2314
-408402,0.700936,0.385718,3,7,0,408413,-0.104584,-0.34247,0.536054,-0.190017,0.0703102,-0.290518,0.213409,0.699933,2.89996,1.00419,1.84026,-0.758197,-0.609763,-1.21944,45.122,14.3774,43.3487
-408406,0.487071,0.385718,4,15,0,408416,-0.152943,-0.382205,0.633203,-0.179477,-0.140405,0.0113665,0.284596,0.707596,2.55979,1.08301,1.91321,-0.740999,-0.839737,-1.42042,45.1236,14.3541,42.6963
-408402,1,0.385718,4,15,0,408408,-0.0907654,-0.421644,0.635573,-0.187651,0.0124887,-0.148735,0.185564,0.658063,2.88512,1.03174,1.67866,-0.719735,-0.417029,-1.36404,45.092,14.3805,43.0481
-408403,0.84995,0.385718,4,15,0,408408,-0.155888,-0.411031,0.593239,-0.186526,-0.160804,-0.0533296,0.304481,0.712694,2.51728,1.05928,2.03414,-0.922494,-0.619263,-1.3212,45.1276,14.3841,43.3833
-408407,0.867733,0.385718,4,15,0,408411,-0.0402162,-0.412053,0.61109,-0.182706,-0.00351126,0.049679,0.150235,0.715934,2.6847,1.04008,1.58971,-0.687963,-0.590357,-0.814144,45.1582,14.3912,42.502
-408406,0.916995,0.385718,3,7,0,408415,-0.0479957,-0.464069,0.645472,-0.171426,-0.0576426,0.00960338,0.209224,0.765001,2.62698,1.0714,1.95381,-0.711828,-0.506498,-1.37864,45.1162,14.3646,41.9918
-408404,0.953452,0.385718,4,15,0,408411,-0.169596,-0.34383,0.579111,-0.195343,-0.0609067,-0.143613,0.263161,0.654052,2.8815,1.03428,1.95256,-0.754209,-0.59403,-1.44225,45.0892,14.3827,43.5594
-408400,0.989901,0.385718,3,15,0,408408,-0.128648,-0.401928,0.644491,-0.189488,-0.162316,-0.100767,0.195022,0.651479,2.70627,1.05011,1.87088,-0.763225,-0.314097,-0.962185,45.1177,14.3956,43.1603
-408406,0.82504,0.385718,3,7,0,408409,-0.0897344,-0.404438,0.491278,-0.18984,-0.121496,-0.293103,0.0853759,0.671356,2.93811,1.08407,2.04636,-0.629982,-0.4564,-0.835944,45.1433,14.3744,43.6569
-408407,0.916951,0.385718,3,15,0,408416,-0.0853221,-0.415048,0.604993,-0.195932,-0.11218,-0.492279,0.0328767,0.678156,2.70636,1.08889,1.7028,-0.833448,-0.407963,-0.968323,45.0533,14.4249,43.5673
-408402,0.991692,0.385718,4,15,0,408410,-0.0877788,-0.356508,0.572992,-0.187743,0.0674113,0.0560487,0.355132,0.685735,2.63666,1.03856,1.93591,-0.877294,-0.635858,-1.15859,45.1269,14.3356,42.8146
-408400,0.95937,0.385718,3,7,0,408406,-0.125172,-0.351629,0.553748,-0.187824,0.105264,-0.16961,0.335794,0.699009,2.65956,1.05634,1.66783,-0.945216,-0.671778,-1.10263,45.1266,14.4101,43.2214
-408403,0.795632,0.385718,4,15,0,408408,-0.11336,-0.467222,0.72588,-0.19532,0.0534545,-0.214988,0.334205,0.645457,2.7067,1.10307,1.81917,-0.873992,-0.587815,-1.14828,45.1333,14.3522,43.0808
-408408,0.770969,0.385718,3,7,0,408416,-0.10566,-0.470249,0.634537,-0.192965,0.0356349,-0.106541,0.249581,0.604519,2.953,0.990992,1.70345,-0.785836,-0.642414,-1.04664,44.9902,14.3938,43.6894
-408410,0.560189,0.385718,4,15,0,408422,-0.137245,-0.281732,0.583555,-0.189659,-0.0925321,-0.169124,0.293918,0.759978,2.51684,1.06793,1.83422,-0.989674,-0.979447,-1.04487,45.1648,14.3421,42.8146
-408409,0.953711,0.385718,4,15,0,408418,-0.144154,-0.373338,0.485284,-0.174284,-0.161511,0.0425747,0.373258,0.756815,2.56493,1.07518,1.61938,-0.960457,-0.508179,-1.40557,45.1383,14.3579,43.0911
-408404,0.949401,0.385718,4,15,0,408418,-0.208883,-0.426262,0.67154,-0.1969,-0.100666,-0.330029,0.134004,0.702268,2.52033,1.11397,1.83424,-0.850554,-0.519367,-1.31141,45.1344,14.4026,43.7572
-408403,0.711334,0.385718,4,15,0,408412,-0.133578,-0.396743,0.553934,-0.176407,0.0999445,0.0514489,0.345017,0.732944,2.78362,1.00184,1.83667,-0.835313,-0.56321,-1.31423,45.1021,14.3808,42.8785
-408406,0.964139,0.385718,3,15,0,408414,-0.187499,-0.334501,0.660198,-0.195291,-0.114549,-0.214378,0.125123,0.631019,2.63419,1.12442,1.87008,-0.814553,-0.514513,-0.662619,45.1258,14.3721,43.2342
-408403,0.579873,0.385718,3,7,0,408417,-0.107484,-0.452351,0.592045,-0.192808,-0.0882051,-0.20084,0.1785,0.622671,2.83133,1.03487,1.89451,-0.787607,-0.483241,-1.39937,45.0935,14.4046,43.8876
-408406,0.977086,0.385718,3,7,0,408410,-0.107097,-0.409146,0.653861,-0.193957,-0.132523,-0.359764,0.126428,0.639005,2.98898,1.05364,1.76312,-0.767781,-0.416705,-0.796106,45.156,14.3372,43.393
-408403,0.968845,0.385718,3,15,0,408410,-0.13098,-0.467666,0.639332,-0.188083,-3.44651e-05,-0.201582,0.259396,0.633452,2.76817,1.0511,2.04705,-0.713773,-0.451631,-1.28308,45.1374,14.3979,43.5236
-408403,0.957523,0.385718,4,15,0,408409,-0.112918,-0.397423,0.601223,-0.172747,-0.0380936,0.0172397,0.364526,0.711562,2.6988,1.02853,1.65582,-1.14865,-0.699621,-1.65274,45.0767,14.4106,42.7358
-408404,0.950895,0.385718,3,7,0,408410,-0.142027,-0.386054,0.559774,-0.172296,-0.136458,-0.152196,0.305462,0.758558,2.71888,1.06389,1.41673,-1.07685,-0.9729,-1.28033,45.1279,14.3771,43.0293
-408404,0.893401,0.385718,3,15,0,408410,-0.0846218,-0.362376,0.531731,-0.186675,-0.00472264,0.0972537,0.163581,0.678886,2.70361,1.00098,1.87669,-0.629525,-0.457564,-1.19349,45.0902,14.3975,43.0618
-408409,0.875276,0.385718,3,7,0,408413,-0.0677475,-0.3275,0.551593,-0.188388,0.00588901,0.232711,0.32102,0.72005,2.75882,1.00132,1.99261,-0.809091,-0.377165,-0.949087,45.0779,14.3826,42.3851
-408406,0.93759,0.385718,4,15,0,408415,-0.168243,-0.344189,0.553963,-0.167032,-0.085614,0.0218121,0.184495,0.693953,2.69484,1.02655,2.03529,-0.574894,-0.498368,-0.837829,45.0731,14.3637,42.582
-408403,0.910367,0.385718,3,7,0,408413,-0.114716,-0.387423,0.63316,-0.179447,-0.0709667,-0.0526183,0.223147,0.694587,2.65177,1.05415,1.97773,-0.736729,-0.206442,-0.885654,45.1106,14.449,42.4849
-408404,0.9909,0.385718,4,15,0,408409,-0.114892,-0.477495,0.661506,-0.189658,0.0565196,0.0043075,0.157597,0.736437,2.61938,1.02593,1.72318,-0.921241,-0.775247,-1.23936,45.16,14.3101,43.2955
-408408,0.886042,0.385718,4,15,0,408414,-0.137694,-0.443294,0.636575,-0.194497,-0.122542,-0.423092,0.185261,0.627343,2.88536,1.04452,1.64113,-1.04553,-0.917683,-1.25274,45.0165,14.4393,44.098
-408406,0.947797,0.385718,3,7,0,408414,-0.147833,-0.446048,0.652124,-0.195213,-0.107133,-0.423067,0.178628,0.659059,2.84738,1.06273,1.53885,-0.939732,-0.934048,-1.18643,45.0328,14.4233,43.9246
-408408,0.983045,0.385718,4,15,0,408417,-0.0725636,-0.486773,0.607302,-0.174397,-0.189716,-0.0153749,0.507268,0.772974,2.59771,1.02931,1.97754,-0.724109,-0.539263,-1.19001,45.0214,14.3445,42.4176
