# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-1-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-1-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
# Adaptation terminated
# Step size = 0.466307
# Diagonal elements of inverse mass matrix:
# 0.000881751, 6.15864e-05, 0.00796852, 0.0169489, 0.00910237, 0.00185718, 0.0137861, 0.000938736, 0.00264971, 0.00212853, 1.50106e-05
-408608,1,0.466307,3,7,0,408613,-0.0564764,-0.177971,-0.0550988,0.058733,-0.047324,0.734215,2.92104,1.02669,-0.628764,45.0907,14.4164,44.9331
-408609,0.872061,0.466307,3,15,0,408615,0.028582,-0.200224,-0.0450257,-0.326067,0.176143,0.71398,2.82286,1.01914,-0.620161,45.1381,14.3932,45.8776
-408613,0.922129,0.466307,3,7,0,408616,-0.0625292,-0.176816,0.0265986,0.00514042,-0.0414405,0.811327,3.10622,0.978724,-0.632814,45.0689,14.4298,44.6935
-408612,1,0.466307,3,7,0,408619,0.023031,-0.188849,0.129189,-0.241823,0.131742,0.802108,2.76716,0.959805,-0.57592,45.1109,14.3882,45.1698
-408610,0.975712,0.466307,3,7,0,408617,-0.0534126,-0.189832,-0.135722,-0.0950343,0.073713,0.649212,2.93236,1.07835,-0.708738,45.0938,14.3898,45.7428
-408608,0.955194,0.466307,3,7,0,408614,0.020274,-0.190642,-0.0659757,-0.045687,0.209458,0.743791,2.76698,1.04837,-0.678887,45.0638,14.442,45.3042
-408606,0.948805,0.466307,3,7,0,408611,-0.0378622,-0.182655,0.0104877,-0.0868775,0.0968586,0.771831,2.89504,1.01145,-0.633771,45.0815,14.4245,44.9921
-408609,0.813236,0.466307,3,7,0,408611,0.0276579,-0.192182,0.0328426,-0.112745,-0.0356762,0.696942,2.98777,1.00821,-0.580212,45.1073,14.3539,45.4628
-408609,0.87573,0.466307,3,15,0,408615,-0.015129,-0.191229,-0.0707667,0.000909465,0.126297,0.716086,2.87121,1.09913,-0.700631,45.1233,14.4081,45.3645
-408608,0.999454,0.466307,4,15,0,408610,-0.00507894,-0.195331,-0.0221001,-0.037579,0.115206,0.696467,2.98793,1.07408,-0.653137,45.1213,14.4064,45.4574
-408608,0.903234,0.466307,3,15,0,408613,-0.0343576,-0.19003,-0.0412856,-0.0107659,0.0324786,0.794093,2.79657,1.01234,-0.597214,45.0822,14.3641,45.0365
-408607,0.992952,0.466307,3,7,0,408611,-0.0483987,-0.190381,-0.0285196,-0.062014,0.0445406,0.770981,2.81011,1.00724,-0.630436,45.1059,14.3733,45.2969
-408607,0.959233,0.466307,3,7,0,408610,-0.0054821,-0.190858,-0.125807,-0.149493,0.0776652,0.70939,2.83726,1.08305,-0.616896,45.081,14.4477,45.3095
-408609,0.852636,0.466307,3,7,0,408614,-0.0322872,-0.18799,-0.00442956,0.161415,0.0254496,0.743973,2.78823,1.02547,-0.649748,45.1313,14.4249,45.1941
-408609,0.937531,0.466307,3,7,0,408613,0.00454704,-0.196677,-0.00415397,-0.394542,0.0641484,0.708539,2.92113,1.05298,-0.602749,45.052,14.3776,45.6177
-408613,0.629477,0.466307,3,7,0,408617,-0.0505866,-0.186736,0.0265613,0.157408,0.169521,0.796513,2.81802,1.02605,-0.683013,45.166,14.361,44.9947
-408611,0.974457,0.466307,3,7,0,408617,-0.028485,-0.169094,-0.0116873,0.0127686,-0.0289067,0.764579,2.85572,1.02508,-0.621767,45.1192,14.4542,44.6165
-408612,0.980879,0.466307,3,7,0,408616,-0.0185857,-0.167871,-0.0997072,-0.0240901,0.0587643,0.79855,2.90473,1.01403,-0.617086,45.1981,14.3963,44.5487
-408609,0.906498,0.466307,3,7,0,408617,-0.00022619,-0.185643,-0.119911,0.0691727,-0.0278927,0.760035,2.87925,1.05628,-0.656794,45.034,14.4212,45.009
-408609,0.983534,0.466307,3,7,0,408612,0.00216703,-0.189464,-0.138708,-0.0315379,0.0953395,0.721594,2.7228,1.05063,-0.575294,45.0622,14.4039,45.127
-408610,0.99376,0.466307,3,7,0,408613,0.0180204,-0.187532,-0.0545635,0.000138981,-0.117268,0.697103,2.90014,1.10137,-0.582844,45.1186,14.4304,45.0832
-408611,0.992262,0.466307,3,7,0,408613,-0.0438303,-0.186975,0.0254754,-0.300054,0.244362,0.809306,2.9596,0.991024,-0.711311,45.0883,14.4194,45.333
-408613,0.8916,0.466307,3,7,0,408617,0.0289184,-0.193491,0.00622988,0.0269597,-0.101693,0.696449,2.86986,1.08835,-0.53964,45.1207,14.4744,45.1208
-408610,0.9626,0.466307,3,7,0,408620,-0.0209815,-0.198032,0.0425875,0.0571241,0.0578336,0.694841,2.76555,1.02882,-0.625282,45.153,14.419,45.6463
-408608,0.922291,0.466307,2,7,0,408616,-0.00786294,-0.192668,-0.00586593,0.00699687,0.0409962,0.730183,2.7691,1.00051,-0.612563,45.1182,14.4393,45.4465
-408611,0.890684,0.466307,2,7,0,408617,-0.0217733,-0.192701,0.193704,0.0431396,0.0064659,0.708415,2.78948,1.04855,-0.689362,45.1823,14.4189,45.5836
-408610,0.95013,0.466307,3,7,0,408617,-0.0127848,-0.186587,-0.196214,-0.313722,0.116986,0.794689,2.86231,1.05496,-0.683788,45.0511,14.4053,45.2595
-408613,0.930899,0.466307,3,7,0,408617,0.00518359,-0.204494,0.0277975,-0.01602,0.0394494,0.62734,3.03324,1.03995,-0.659041,45.1892,14.4072,46.1561
-408611,0.969941,0.466307,3,7,0,408618,-0.0311327,-0.195468,-0.0795075,-0.119124,0.067936,0.827719,2.65854,1.007,-0.646205,45.0261,14.4067,45.3047
-408609,0.96947,0.466307,3,7,0,408616,0.0157366,-0.185386,-0.0233921,-0.192543,0.230009,0.750966,2.96253,0.973554,-0.691006,45.1043,14.4116,45.4572
-408608,0.926787,0.466307,3,7,0,408614,-0.0450706,-0.189083,-0.0353745,-0.125333,0.0393615,0.77477,2.98989,0.99861,-0.572276,45.076,14.3863,45.0529
-408610,0.792468,0.466307,3,7,0,408614,0.0556746,-0.188596,0.0629871,-0.106925,0.0737637,0.664712,2.96624,1.00336,-0.651892,45.0964,14.4134,45.6352
-408610,0.942037,0.466307,3,7,0,408617,0.0208319,-0.196809,0.0864293,-0.0884606,0.163481,0.809791,2.75249,1.01511,-0.720056,45.1137,14.4079,45.519
-408608,0.953569,0.466307,3,7,0,408614,-0.0063487,-0.178316,-0.00202116,-0.062139,0.118016,0.709722,2.74175,1.04859,-0.636576,45.0987,14.4026,45.0409
-408610,0.957458,0.466307,3,7,0,408613,-0.020208,-0.183726,-0.042535,0.165989,0.0924132,0.778497,2.95989,1.00024,-0.690262,45.1498,14.3976,45.0772
-408610,0.994817,0.466307,4,15,0,408616,0.0223823,-0.199196,0.105527,-0.292752,0.211632,0.731316,2.85524,1.04493,-0.602612,45.0448,14.4345,45.4386
-408607,0.987633,0.466307,3,7,0,408612,0.0110827,-0.193871,0.010317,-0.15331,0.116923,0.739649,2.95192,0.990718,-0.681016,45.1391,14.3898,45.7127
-408609,0.919678,0.466307,3,7,0,408611,0.00428384,-0.188237,-0.113611,-0.13784,0.241442,0.759779,3.00021,0.988119,-0.665644,45.1545,14.4457,45.4021
-408609,0.871173,0.466307,3,7,0,408616,0.00595977,-0.192232,0.110664,-0.280182,0.0262658,0.736946,2.97607,1.02442,-0.614193,45.0121,14.3757,45.3414
-408610,0.923418,0.466307,3,15,0,408614,-0.00280923,-0.195023,0.0773726,-0.216429,-0.0205042,0.736074,3.02047,1.05367,-0.625319,45.0082,14.402,45.3345
-408614,0.910783,0.466307,3,7,0,408619,-0.049067,-0.188736,0.126207,-0.384302,-0.164511,0.801974,2.8184,1.01884,-0.614241,45.1345,14.4211,45.3865
-408607,1,0.466307,3,7,0,408616,-0.0139526,-0.199138,-0.121386,-0.165466,0.129873,0.691919,2.82355,1.04429,-0.606885,45.0915,14.4131,45.694
-408608,0.654591,0.466307,4,23,0,408616,-0.0242186,-0.184466,0.0317929,0.0345097,-0.0020845,0.747907,2.78348,1.02159,-0.694344,45.1023,14.4123,45.3034
-408610,0.95354,0.466307,3,7,0,408613,-0.0298921,-0.183762,0.129351,-0.190525,0.167977,0.737534,3.11448,0.992922,-0.584414,45.0774,14.4073,44.9647
-408608,0.999079,0.466307,3,7,0,408612,-0.0375094,-0.184138,0.0223589,-0.214635,0.112723,0.73392,2.96224,1.00736,-0.5982,45.0641,14.3745,45.1213
-408608,0.967671,0.466307,3,7,0,408612,-0.0223045,-0.194263,-0.0432559,-0.125929,0.156901,0.688011,2.90876,1.06151,-0.617326,45.1585,14.4543,45.5082
-408613,0.879042,0.466307,3,7,0,408618,0.0495239,-0.191011,0.117272,-0.143017,0.216301,0.75627,2.72325,1.0354,-0.710048,45.0024,14.3767,45.3603
-408611,0.997676,0.466307,3,7,0,408615,-0.0701694,-0.193869,-0.163991,-0.191973,-0.00451005,0.703364,2.96718,1.05762,-0.612864,45.1977,14.428,45.6479
-408612,0.778704,0.466307,3,15,0,408619,-0.0372762,-0.182572,-0.035155,0.0110516,0.196614,0.717631,3.06981,1.02392,-0.633799,44.9929,14.3883,44.8819
-408609,0.989207,0.466307,3,7,0,408615,-0.0127771,-0.192808,-0.102249,-0.214126,0.0764303,0.75321,2.8512,1.02799,-0.664503,45.2216,14.4194,45.6985
-408609,0.934059,0.466307,3,7,0,408614,-0.0212391,-0.192747,-0.118852,-0.335325,0.0697537,0.782912,2.87272,1.03514,-0.679549,45.1779,14.4143,45.6626
-408608,0.998871,0.466307,3,7,0,408612,0.0235351,-0.190069,-0.00573136,0.0688271,0.0650291,0.693113,2.8107,1.04832,-0.596323,45.1238,14.4002,45.2387
-408608,0.853561,0.466307,3,7,0,408613,-0.0288913,-0.193092,-0.00580267,-0.1537,-0.0223447,0.720612,2.82266,1.07575,-0.573589,45.1219,14.4684,45.2816
-408609,0.972954,0.466307,3,7,0,408614,-0.0208182,-0.200659,0.0213492,-0.212447,0.0911148,0.745381,2.7781,1.0899,-0.708831,45.076,14.3712,45.7117
-408609,0.878063,0.466307,3,7,0,408614,-0.0137812,-0.198808,0.0980229,-0.0176697,0.108575,0.738887,2.75826,1.03563,-0.693729,45.082,14.3701,45.6317
-408609,0.842565,0.466307,3,7,0,408614,0.00498878,-0.203292,0.0513867,-0.120558,0.238212,0.733147,2.86206,1.02048,-0.661834,45.0861,14.3651,45.7163
-408608,1,0.466307,3,7,0,408611,0.00621982,-0.191447,-0.0310762,-0.26161,0.148267,0.731671,2.75202,1.03333,-0.603559,45.0606,14.4447,45.3801
-408609,0.937614,0.466307,3,7,0,408612,-0.039192,-0.186234,-0.00577573,-0.0880476,0.0688459,0.71068,2.82477,1.01333,-0.714345,45.1378,14.4009,45.6675
-408613,0.914291,0.466307,3,7,0,408616,0.0416632,-0.191593,-0.107515,-0.101434,0.0314431,0.783213,2.78243,1.05311,-0.538713,45.0008,14.4144,44.8327
-408614,0.974101,0.466307,3,15,0,408620,-0.0157059,-0.205337,0.111966,-0.303429,0.125898,0.623336,3.09447,1.03874,-0.728301,45.1544,14.3692,46.4938
-408611,0.98466,0.466307,3,7,0,408619,-0.0218188,-0.180691,-0.113803,-0.028237,0.0628555,0.799464,2.61741,1.03972,-0.560074,45.0433,14.3811,44.6067
-408613,0.6124,0.466307,3,7,0,408622,-0.0103619,-0.184816,0.0533447,-0.276305,0.0548812,0.68418,3.14838,1.0337,-0.717066,45.1674,14.4293,45.7104
-408611,1,0.466307,3,7,0,408618,-0.0387898,-0.188931,-0.0547378,-0.0929193,0.0614315,0.722887,3.05767,0.999612,-0.738014,45.161,14.3593,45.7768
-408610,1,0.466307,3,7,0,408614,-0.00867673,-0.186184,-0.123081,-0.122491,0.114151,0.690749,2.95736,1.06146,-0.559379,45.0691,14.4613,45.0397
-408610,0.975069,0.466307,3,7,0,408613,0.00135379,-0.19045,0.0258213,-0.115629,-0.0415949,0.768385,2.81662,0.996607,-0.695454,45.0749,14.3619,45.5791
-408611,0.898886,0.466307,3,7,0,408616,-0.00659293,-0.187297,-0.0301955,-0.19863,0.18514,0.674912,3.10575,1.05542,-0.570953,45.1169,14.3829,45.1585
-408613,0.902058,0.466307,3,7,0,408617,-0.023209,-0.197264,0.052647,-0.205767,0.0622856,0.832938,2.69328,0.989975,-0.718485,45.1035,14.4608,45.6953
-408621,0.783061,0.466307,3,7,0,408625,0.010676,-0.167577,-0.185394,0.139329,0.164371,0.609467,3.00437,1.04869,-0.584921,45.1368,14.3671,44.782
-408611,1,0.466307,3,7,0,408626,-0.0347536,-0.1881,-0.0534402,-0.0588178,-0.00204715,0.818436,2.76968,1.01034,-0.715699,45.0373,14.3865,45.2895
-408609,1,0.466307,3,7,0,408612,-0.00359555,-0.197379,0.0246709,-0.140794,0.123674,0.650079,3.00056,1.05279,-0.592777,45.1618,14.3926,45.6622
-408609,0.940152,0.466307,3,7,0,408613,0.0425717,-0.196643,-0.086556,-0.168126,-0.0226744,0.678455,2.92197,1.05754,-0.667244,45.1207,14.4218,45.8875
-408612,0.890894,0.466307,3,7,0,408616,0.0253181,-0.192346,-0.0360138,-0.0317367,-0.00438482,0.691918,2.72701,1.13221,-0.700846,45.1008,14.375,45.5011
-408612,0.975797,0.466307,3,7,0,408618,-0.0131663,-0.198436,-0.0374865,-0.126613,-0.213869,0.680286,2.79238,1.09531,-0.582526,45.1023,14.4478,45.6412
-408607,0.929827,0.466307,4,15,0,408615,0.0112359,-0.186505,0.055523,-0.127297,-0.0190834,0.775703,2.92776,1.04182,-0.598847,45.1108,14.411,44.9806
-408611,0.810619,0.466307,3,7,0,408613,0.046026,-0.193076,-0.073934,-0.133247,-0.0721169,0.675647,2.9649,1.00641,-0.592241,45.0757,14.4108,45.6652
-408608,0.997135,0.466307,3,7,0,408614,-0.0381577,-0.196423,0.0621516,-0.296878,0.147218,0.743611,2.94979,1.0339,-0.661178,45.1714,14.4026,45.6788
-408608,0.920677,0.466307,3,7,0,408612,0.00732849,-0.186222,-0.102647,0.0328722,-0.0126839,0.746027,2.84142,1.06905,-0.665118,45.0339,14.4254,45.0891
-408607,0.75368,0.466307,3,7,0,408615,0.000438416,-0.189523,-0.067562,-0.0217709,0.0466091,0.701473,2.74778,1.04886,-0.66038,45.0709,14.4012,45.463
-408609,0.984619,0.466307,3,7,0,408611,-0.000707302,-0.190173,-0.0203619,-0.105712,0.199748,0.749001,2.73428,1.09559,-0.696527,45.054,14.4163,45.2136
-408607,0.961475,0.466307,3,7,0,408612,-0.0205068,-0.194834,-0.0278029,-0.117126,0.0386251,0.76192,2.96893,1.00302,-0.624675,45.1389,14.3776,45.4705
-408607,0.947767,0.466307,3,7,0,408610,0.00282432,-0.198324,0.0704095,-0.193818,0.130709,0.694893,2.83666,1.06327,-0.63949,45.0564,14.4311,45.6075
-408608,0.822533,0.466307,3,7,0,408612,0.0107722,-0.184736,0.0601807,-0.197583,-0.036413,0.759083,2.88581,1.05681,-0.638748,45.0447,14.4237,45.0805
-408609,0.783175,0.466307,3,7,0,408614,-0.0414427,-0.187595,0.089598,0.0949551,0.0781295,0.745882,2.75568,1.05668,-0.679102,45.1615,14.4183,45.1943
-408609,0.974266,0.466307,3,7,0,408613,-0.00445624,-0.186595,0.171113,-0.0990908,0.0347599,0.704876,2.78998,1.06192,-0.686379,45.1012,14.3818,45.3958
-408607,0.9836,0.466307,3,7,0,408611,-0.00488914,-0.189044,0.00750905,-0.111563,0.0142306,0.779124,2.74943,1.07239,-0.656228,45.104,14.4111,45.1653
-408608,0.937162,0.466307,3,7,0,408610,-0.0610291,-0.19275,0.0623767,-0.0780095,0.0136347,0.717252,2.84701,1.03657,-0.636287,45.0498,14.4087,45.4136
-408610,0.806983,0.466307,3,7,0,408615,-0.0425475,-0.178572,-0.103855,-0.0285436,-0.141852,0.737258,2.88971,1.06457,-0.551656,45.1139,14.4019,44.7586
-408610,0.968255,0.466307,3,15,0,408615,-0.0357824,-0.184614,0.0921443,-0.0735224,-0.0186881,0.773995,2.91118,1.00066,-0.561,45.1955,14.4217,44.9827
-408608,0.935775,0.466307,3,7,0,408614,0.0218727,-0.188459,-0.0383211,-0.10644,0.118748,0.678709,2.93384,1.02741,-0.692572,45.0863,14.3817,45.6429
-408609,0.813732,0.466307,3,7,0,408615,-0.00201677,-0.191786,-0.0507185,-0.286191,0.111262,0.767094,2.88824,1.03576,-0.616918,45.2156,14.4353,45.4434
-408609,0.949536,0.466307,2,7,0,408614,-0.0207289,-0.189446,-0.07037,0.0495286,-0.0284798,0.700727,2.87348,1.04837,-0.621701,45.0224,14.3699,45.2402
-408613,0.812256,0.466307,3,7,0,408617,-0.0498126,-0.172268,-0.0672921,-0.107991,0.0296548,0.791891,2.79824,1.0664,-0.657368,45.2072,14.4525,44.773
-408612,0.978596,0.466307,3,7,0,408619,-0.0415592,-0.197561,0.0977548,-0.0950941,0.172146,0.711689,2.88714,1.00382,-0.584361,44.9917,14.3743,45.3473
-408610,0.850041,0.466307,3,7,0,408621,-0.0291727,-0.189466,0.0710708,-0.275831,0.127971,0.774785,2.58661,1.02746,-0.64765,45.0902,14.4287,45.393
-408610,0.960905,0.466307,3,15,0,408617,0.0706238,-0.195803,-0.0113131,-0.104383,0.0746206,0.7015,3.06904,1.01612,-0.638786,45.0927,14.4119,45.6035
-408610,0.991825,0.466307,4,15,0,408614,-0.0814286,-0.185926,0.0397762,-0.249937,0.147016,0.79418,2.80575,1.05426,-0.619746,45.1113,14.4083,44.9713
-408611,0.934918,0.466307,3,7,0,408614,0.0624123,-0.194756,-0.0740902,-0.107329,0.0165588,0.704625,3.05941,1.03786,-0.661814,45.1081,14.4537,45.644
-408612,1,0.466307,3,7,0,408614,-0.094058,-0.183047,0.00916108,-0.0453722,0.178335,0.809763,2.73065,1.0227,-0.596226,45.1011,14.4345,44.7131
-408611,0.942549,0.466307,3,7,0,408615,0.0541822,-0.198991,-0.0422735,-0.215756,0.0636395,0.730273,3.056,1.05226,-0.69049,45.0945,14.4126,45.7417
-408609,0.961123,0.466307,3,7,0,408616,-0.0680594,-0.191932,0.088377,-0.0710534,0.111109,0.784902,2.90476,1.02584,-0.617651,45.1034,14.4064,45.0756
-408607,0.979528,0.466307,3,7,0,408614,0.0135723,-0.189161,0.0410304,-0.164257,0.136005,0.755146,2.88955,1.01604,-0.700624,45.0846,14.4498,45.4578
-408610,0.872157,0.466307,3,7,0,408612,0.00141687,-0.194587,0.168235,-0.21487,0.161457,0.753962,2.85324,0.982633,-0.653077,45.0616,14.357,45.5394
-408612,0.773449,0.466307,3,7,0,408620,-0.0761532,-0.195283,-0.155295,-0.223523,0.126789,0.708548,2.9457,1.08285,-0.661515,45.0732,14.4825,45.5661
-408613,0.952683,0.466307,3,15,0,408619,0.0327876,-0.202342,-0.093487,-0.411051,0.123553,0.745826,2.83327,0.993775,-0.620552,45.1525,14.3471,46.0257
-408609,1,0.466307,3,7,0,408615,-0.0520687,-0.187297,0.0433632,-0.0555582,0.086559,0.79142,2.86982,1.03427,-0.665267,45.106,14.475,45.0766
-408608,0.89841,0.466307,3,7,0,408615,-0.00915293,-0.195505,-0.0680455,-0.130868,0.139644,0.7124,3.06546,1.02044,-0.59091,45.0896,14.3932,45.3968
-408608,0.774689,0.466307,3,7,0,408618,-0.00915293,-0.195505,-0.0680455,-0.130868,0.139644,0.7124,3.06546,1.02044,-0.59091,45.0896,14.3932,45.3968
-408608,0.946923,0.466307,3,7,0,408613,0.00945489,-0.187231,-0.0265796,-0.0779283,0.114144,0.707731,2.78119,1.06172,-0.707567,45.1833,14.4128,45.5682
-408609,0.971013,0.466307,3,7,0,408613,-0.0130803,-0.194212,-0.133731,-0.173297,-0.0970991,0.786936,2.8974,1.02884,-0.567646,45.0606,14.4004,45.2152
-408611,0.768953,0.466307,3,7,0,408618,0.00657506,-0.183278,0.184466,-0.101832,0.210602,0.680374,2.96047,1.04081,-0.657667,45.1549,14.4413,45.2574
-408609,0.988009,0.466307,3,7,0,408614,-0.030062,-0.196902,-0.113542,-0.187364,-0.112782,0.75889,2.86784,1.01018,-0.593986,45.1082,14.4258,45.6056
-408611,0.927585,0.466307,3,7,0,408615,-0.054854,-0.180773,0.0482206,-0.146662,0.058076,0.783858,2.93716,1.02783,-0.590956,44.9865,14.3891,44.655
-408609,0.93116,0.466307,3,7,0,408616,0.012604,-0.200483,-0.0394801,-0.143427,0.147435,0.737302,2.72353,1.06257,-0.721998,45.17,14.4251,45.9153
-408609,0.710121,0.466307,3,7,0,408617,0.00949333,-0.195377,0.042237,-0.284658,0.127967,0.742282,2.81269,1.06884,-0.68348,45.1557,14.4598,45.6575
-408612,0.824103,0.466307,3,7,0,408616,0.00734895,-0.199765,0.0776328,-0.144095,0.186051,0.778776,2.95903,0.984398,-0.624232,45.017,14.3555,45.3794
-408615,0.804117,0.466307,4,23,0,408620,-0.00973013,-0.189005,-0.0844087,-0.243527,0.11229,0.741988,2.92224,0.937673,-0.650507,45.0651,14.487,45.6885
-408608,0.991247,0.466307,4,15,0,408619,-0.0184885,-0.193444,-0.122323,-0.122852,0.115911,0.791254,2.76588,1.01333,-0.697736,45.0617,14.3833,45.5091
-408610,0.911461,0.466307,3,7,0,408614,-0.0354734,-0.191516,-0.212074,0.000152021,0.0302924,0.797868,2.83956,1.03018,-0.676651,45.1321,14.4011,45.3444
-408608,1,0.466307,3,7,0,408613,-0.0340373,-0.190912,0.161179,-0.248876,0.0344085,0.698409,2.89458,1.06777,-0.613575,45.1019,14.4101,45.3806
-408610,0.73903,0.466307,3,7,0,408616,-0.0227268,-0.19959,-0.254038,-0.300534,0.0800902,0.691189,2.90123,1.06366,-0.610791,45.0686,14.4022,45.7933
-408611,0.945334,0.466307,3,7,0,408615,-0.0225546,-0.199605,-0.23804,-0.353907,0.111589,0.688987,3.00765,1.0714,-0.615731,45.1082,14.3887,45.8094
-408609,0.910312,0.466307,3,7,0,408617,-0.0204447,-0.192188,0.123123,0.0370826,0.00422595,0.765485,2.74181,1.05149,-0.680619,45.0725,14.4408,45.2621
-408609,1,0.466307,3,7,0,408613,0.00428195,-0.188464,-0.146296,-0.204937,0.131693,0.743747,3.09249,1.01848,-0.643939,45.1338,14.4431,45.3788
-408608,0.968791,0.466307,3,7,0,408614,0.0125406,-0.183335,-0.00959606,-0.120976,0.0438823,0.706379,3.02752,1.0465,-0.678428,45.0511,14.3845,45.2662
-408610,0.874645,0.466307,3,7,0,408617,-0.0521676,-0.195264,-0.0472162,-0.194516,-0.022573,0.7637,2.83305,1.0554,-0.549625,45.183,14.4082,45.2778
-408610,0.977526,0.466307,3,7,0,408612,0.0281404,-0.188863,0.0359322,-0.00701485,0.146133,0.716364,3.04462,1.02964,-0.690753,45.0321,14.432,45.284
-408607,0.670779,0.466307,3,7,0,408617,-0.00651031,-0.182018,-0.0652006,-0.053361,0.0944748,0.728845,2.88192,1.04475,-0.663979,45.1386,14.3706,45.1884
-408607,0.968968,0.466307,4,15,0,408609,-0.00683722,-0.196601,0.0635581,-0.272457,-0.00747785,0.705084,2.93446,1.01166,-0.596512,45.0696,14.4112,45.6732
-408610,0.686258,0.466307,2,3,0,408618,0.003568,-0.197,0.0728126,-0.322891,-0.127117,0.706703,3.11208,1.0251,-0.599195,45.0759,14.4181,45.6891
-408608,0.979343,0.466307,3,7,0,408615,0.00658601,-0.197248,-0.0505047,-0.292476,0.122608,0.789469,2.70408,1.03534,-0.645437,45.0719,14.3979,45.5253
-408608,0.940452,0.466307,3,15,0,408610,-0.0287705,-0.182717,0.0177825,0.0305789,0.0822774,0.684531,3.02936,1.04024,-0.619053,45.1401,14.3888,45.1053
-408611,0.915371,0.466307,3,7,0,408615,-0.0488199,-0.201879,3.46838e-05,-0.271191,-0.0916347,0.733704,2.93244,1.02831,-0.60771,45.2035,14.4349,45.9034
-408613,0.827694,0.466307,3,7,0,408621,-0.0309294,-0.19012,-0.180369,-0.171974,0.0362989,0.824757,2.62775,1.03022,-0.649802,45.0108,14.3694,45.1985
-408607,0.99538,0.466307,3,7,0,408617,0.0095286,-0.184928,-0.0454117,0.0528009,0.0107455,0.74774,2.87915,1.01153,-0.571672,45.1046,14.4338,44.9467
-408608,0.996582,0.466307,3,7,0,408610,0.0099274,-0.179956,-0.0738854,0.0315582,-0.00197291,0.760438,2.86864,1.01314,-0.565502,45.1235,14.4252,44.7941
-408608,0.780149,0.466307,4,15,0,408613,-0.0410974,-0.198123,0.00877065,-0.304544,0.0576981,0.710594,2.84139,1.04179,-0.68594,45.1129,14.3515,45.9611
-408609,0.985514,0.466307,4,15,0,408613,0.0181269,-0.177131,-0.0485953,-0.00091068,0.123192,0.745185,2.93027,1.02843,-0.628797,45.0992,14.3499,44.8131
-408608,0.984617,0.466307,3,7,0,408612,-0.0488272,-0.199708,0.002605,-0.222659,0.0508749,0.741765,2.82947,1.0336,-0.615906,45.1103,14.3424,45.6448
-408607,0.959981,0.466307,3,15,0,408611,-0.0320764,-0.183527,0.0625191,-0.0885887,0.0925416,0.78811,2.81258,1.00984,-0.618171,45.1209,14.4373,44.9671
-408609,0.90799,0.466307,3,7,0,408612,0.0275917,-0.185716,0.112341,-0.014803,-0.0601167,0.748238,3.00703,0.996637,-0.607113,45.0769,14.3877,45.0799
-408609,0.751017,0.466307,3,7,0,408617,-0.0248061,-0.191176,-0.0801425,-0.239881,0.238875,0.666681,2.82588,1.07279,-0.657969,45.1218,14.3873,45.6398
-408609,0.965983,0.466307,3,7,0,408614,0.00513782,-0.197089,-0.0590008,-0.17265,-0.0759263,0.768883,2.9218,0.998865,-0.661773,45.0943,14.4307,45.7296
-408608,0.996599,0.466307,3,7,0,408611,-0.0161636,-0.18533,0.074154,-0.12919,0.23875,0.693266,2.99525,1.03461,-0.657386,45.1381,14.3856,45.3035
-408606,0.962078,0.466307,3,7,0,408611,-0.0126762,-0.185971,-0.116842,-0.148961,0.0482237,0.734559,2.94653,1.04119,-0.634987,45.0803,14.405,45.2387
-408606,0.883693,0.466307,3,7,0,408611,-0.00614413,-0.19167,0.0742217,-0.114594,0.0636069,0.740588,2.83455,1.03274,-0.662045,45.1472,14.3976,45.4847
-408606,0.866016,0.466307,3,15,0,408609,-0.00674833,-0.201355,-0.0397963,-0.175021,0.0489782,0.691279,2.90681,1.06442,-0.634563,45.0769,14.4131,45.7569
