# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-2-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-2-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
# Adaptation terminated
# Step size = 0.472107
# Diagonal elements of inverse mass matrix:
# 0.00093735, 7.15041e-05, 0.00927371, 0.0165994, 0.00951441, 0.00177619, 0.0134775, 0.00107767, 0.00227004, 0.00191739, 1.53874e-05
-408610,0.981156,0.472107,3,7,0,408614,0.0196576,-0.197517,0.0553838,-0.0890005,0.242034,0.758424,2.72459,1.04305,-0.755174,45.091,14.4246,45.704
-408608,0.852912,0.472107,3,7,0,408617,-0.00708345,-0.178288,-0.127907,-0.0945383,0.0456109,0.743851,2.76482,1.04048,-0.611825,45.0911,14.3981,44.9626
-408613,0.85522,0.472107,3,7,0,408616,-0.0194977,-0.183646,-0.0388266,0.176714,0.101789,0.701089,3.14308,1.01939,-0.541544,45.116,14.4298,44.7281
-408611,0.995316,0.472107,3,7,0,408618,-0.02341,-0.206271,0.0263736,-0.322498,0.15156,0.776771,2.69283,1.08608,-0.670595,45.0906,14.4314,45.7414
-408609,0.982927,0.472107,3,7,0,408614,0.00159513,-0.199526,0.021121,-0.325639,0.138886,0.741015,2.68499,1.08287,-0.658323,45.0769,14.4378,45.6593
-408612,0.761982,0.472107,3,7,0,408616,0.00522476,-0.206271,0.120988,-0.0422823,0.111026,0.716689,2.66508,1.03391,-0.683827,45.1565,14.3935,46.0162
-408611,0.939725,0.472107,3,7,0,408620,-0.00548537,-0.182626,0.151454,-0.241928,0.0284752,0.769863,3.00181,1.02619,-0.723143,45.116,14.4099,45.3267
-408606,0.966184,0.472107,3,7,0,408614,-0.0156716,-0.196621,0.0479652,-0.174544,0.103713,0.768934,2.84626,1.00621,-0.639531,45.1071,14.3782,45.5215
-408609,0.938366,0.472107,3,7,0,408611,-0.0511453,-0.185058,-0.158124,-0.130698,-0.04088,0.70585,2.98454,1.06256,-0.58675,45.1473,14.4247,45.2106
-408610,0.837018,0.472107,4,15,0,408615,-0.00156544,-0.191848,0.105852,-0.223012,0.21927,0.791462,2.90044,1.0304,-0.716755,45.0686,14.4377,45.3539
-408607,0.985998,0.472107,3,7,0,408612,0.0170812,-0.199232,-0.0129469,-0.259634,0.0952974,0.709903,2.92172,1.00337,-0.613985,45.1187,14.3886,45.8225
-408618,0.630437,0.472107,3,7,0,408622,0.00443553,-0.203852,-0.130063,-0.271977,0.0391036,0.566338,3.06863,1.12328,-0.714164,45.142,14.4252,46.4706
-408616,1,0.472107,3,15,0,408621,-0.0133343,-0.177047,0.13133,-0.114863,0.172281,0.868814,2.75673,0.936147,-0.587387,45.0779,14.4042,44.5492
-408614,0.934119,0.472107,4,15,0,408621,-0.0220982,-0.194209,-0.138192,-0.181493,0.0381229,0.590607,2.95425,1.12913,-0.667526,45.1343,14.4148,45.9173
-408612,0.971151,0.472107,3,7,0,408620,0.007756,-0.185122,-0.0165979,-0.141371,-0.0398176,0.661339,3.12435,1.09612,-0.637199,45.1523,14.4254,45.3324
-408614,0.824955,0.472107,3,7,0,408620,0.00626422,-0.178388,0.0845357,-0.200293,-0.0449336,0.656066,3.05752,1.0702,-0.665086,45.1551,14.4047,45.3686
-408610,1,0.472107,3,7,0,408617,-0.0132851,-0.197095,0.0675612,0.0165175,0.0488448,0.649041,3.00381,1.04251,-0.672664,45.1049,14.4509,45.7826
-408611,0.928916,0.472107,3,7,0,408614,0.0048624,-0.184325,0.0857657,-0.0898542,0.124157,0.66984,3.12323,1.03562,-0.673641,45.0804,14.4589,45.3353
-408608,1,0.472107,3,7,0,408613,-0.031367,-0.198802,-0.101484,-0.235669,0.0211904,0.761681,2.79829,1.02667,-0.665529,45.0773,14.3674,45.7661
-408607,0.993756,0.472107,3,15,0,408611,0.0206392,-0.187237,0.0483633,-0.0196589,0.0547015,0.702395,2.93685,1.02239,-0.625769,45.1316,14.3693,45.3117
-408609,0.852471,0.472107,3,7,0,408615,-0.0399651,-0.192616,-0.0564832,-0.420797,0.122671,0.748589,2.79464,1.06508,-0.654494,45.0753,14.3744,45.553
-408608,0.970202,0.472107,3,15,0,408614,-0.0433764,-0.191215,-0.0296644,-0.0686244,-0.0461122,0.774713,2.7895,1.02174,-0.644131,45.16,14.4504,45.4227
-408615,0.823153,0.472107,3,7,0,408619,0.00378884,-0.190342,-0.0858059,-0.223225,0.120918,0.722021,2.70558,1.11972,-0.627263,44.9704,14.3504,45.1191
-408613,1,0.472107,3,7,0,408619,-0.0312642,-0.191701,0.0942007,-0.0459461,-0.0960373,0.715685,2.95746,0.979737,-0.649692,45.2079,14.4414,45.7544
-408613,1,0.472107,3,7,0,408617,0.0112988,-0.184632,-0.137344,-0.181515,0.234932,0.712713,2.81322,1.06898,-0.617592,44.9819,14.4259,45.0174
-408611,0.983964,0.472107,3,7,0,408618,-0.00369947,-0.190676,0.0354428,-0.214714,0.33766,0.739752,2.79176,1.06863,-0.69261,45.0502,14.3717,45.2927
-408610,0.998482,0.472107,4,15,0,408615,0.00981425,-0.19401,-0.0655773,-0.159675,0.194292,0.739999,2.73011,1.01519,-0.731742,45.0417,14.3754,45.7687
-408609,0.923593,0.472107,3,15,0,408618,-0.00656321,-0.193077,0.0677673,-0.0100955,0.0422102,0.66238,2.95146,1.0257,-0.58879,45.1378,14.3706,45.493
-408611,0.84399,0.472107,3,7,0,408615,-0.0221541,-0.182767,-0.0533134,0.0277106,0.022078,0.665328,3.00535,1.06387,-0.558645,45.1105,14.4654,44.962
-408607,0.892716,0.472107,3,7,0,408614,-0.00104802,-0.194056,0.00922994,-0.0117053,-0.0300716,0.718777,2.8519,1.03951,-0.611718,45.1485,14.4012,45.4512
-408609,0.832071,0.472107,3,7,0,408613,-0.0361178,-0.182955,-0.0231703,-0.208649,-0.0241701,0.780203,2.98305,1.03509,-0.550753,45.0856,14.4488,44.7888
-408609,0.972051,0.472107,3,15,0,408613,-0.000673322,-0.193059,-0.0760308,-0.0998987,0.230897,0.767107,2.81458,0.973898,-0.693405,45.1219,14.3825,45.639
-408610,0.859749,0.472107,3,7,0,408616,-0.000397621,-0.179422,0.0479111,-0.226367,0.00369507,0.747103,2.84261,1.02884,-0.551174,45.0802,14.3914,44.8513
-408610,1,0.472107,3,7,0,408613,-0.0209795,-0.190304,0.177848,0.0260597,0.0225913,0.781807,2.79576,1.04335,-0.637362,45.1426,14.4236,45.068
-408610,0.952341,0.472107,3,7,0,408616,-0.00346773,-0.199408,-0.226618,-0.359596,0.0884906,0.763656,2.93577,1.03222,-0.637315,45.0994,14.3724,45.7477
-408610,1,0.472107,3,7,0,408614,-0.0013557,-0.206069,-0.18188,-0.348553,0.0769243,0.731724,2.86867,1.04137,-0.619268,45.0966,14.3678,45.9717
-408611,0.901209,0.472107,3,7,0,408614,-0.0183909,-0.174693,0.0836107,0.10864,0.0329168,0.76394,2.95929,1.05029,-0.606483,45.1097,14.4513,44.4532
-408609,1,0.472107,3,15,0,408614,-0.0208337,-0.183063,0.0172916,0.0101982,-0.151517,0.75297,2.88352,1.04087,-0.600807,45.0646,14.3941,44.9333
-408607,0.925008,0.472107,3,7,0,408612,-0.0332483,-0.19572,-0.0397161,-0.29763,0.133163,0.715821,2.77846,1.05315,-0.649353,45.1177,14.3815,45.7239
-408609,0.944131,0.472107,3,15,0,408611,-0.0320966,-0.187698,-0.0739087,-0.111989,0.14871,0.733845,3.04594,1.00747,-0.711707,45.0402,14.4369,45.4509
-408611,0.830038,0.472107,3,7,0,408617,-0.0243727,-0.189962,-0.0722644,-0.17819,0.192305,0.800415,2.68687,1.05929,-0.623256,45.2143,14.4338,45.1648
-408609,0.589823,0.472107,3,7,0,408623,-0.00746563,-0.182997,-0.175632,0.0544437,0.244404,0.717062,2.86756,1.05264,-0.655273,45.0678,14.417,45.0145
-408611,0.626999,0.472107,3,7,0,408618,-0.0114435,-0.198129,0.111211,-0.124187,-0.0239949,0.73262,3.02005,1.07055,-0.706292,45.1468,14.4242,45.6857
-408612,0.993544,0.472107,3,7,0,408616,-0.0162347,-0.178243,-0.16979,-0.0234618,0.186203,0.797048,2.88157,1.05004,-0.552558,45.0706,14.3747,44.3661
-408613,0.829114,0.472107,3,7,0,408623,-0.0605596,-0.186859,-0.0317827,-0.0198801,0.36398,0.731109,2.78493,1.05417,-0.625013,45.1551,14.3927,45.0231
-408607,1,0.472107,3,7,0,408614,-0.0346841,-0.185683,-0.055383,-0.041124,0.155685,0.71619,2.85179,1.06042,-0.683587,45.1711,14.4244,45.3437
-408608,0.779243,0.472107,3,7,0,408613,-0.0347151,-0.188827,0.0269883,-0.195432,0.0222491,0.741345,2.73947,1.04374,-0.563297,45.1482,14.3871,45.2059
-408614,0.796798,0.472107,4,15,0,408618,-0.00552392,-0.192509,-0.0393937,-0.341044,0.326601,0.731047,2.94609,0.977715,-0.766691,45.0569,14.4439,45.9741
-408613,0.994637,0.472107,3,7,0,408619,-0.013966,-0.194979,-0.112927,-0.251652,0.2996,0.769514,2.95364,0.978224,-0.741789,45.0398,14.4381,45.7768
-408611,0.945025,0.472107,3,7,0,408618,-0.00611033,-0.198542,-0.143235,-0.240104,0.267281,0.724819,2.94026,0.995145,-0.653096,45.0182,14.371,45.7218
-408610,1,0.472107,3,7,0,408615,0.0259595,-0.183925,0.0153556,-0.180476,0.319882,0.739835,2.885,1.02796,-0.665804,45.0656,14.4498,45.122
-408614,0.757506,0.472107,3,7,0,408620,-0.00833368,-0.189769,0.22981,-0.0696749,-0.024171,0.763117,2.65294,1.05708,-0.688743,45.1104,14.3422,45.3397
-408613,1,0.472107,3,7,0,408618,0.00517863,-0.189017,-0.196798,-0.0574059,0.29556,0.697353,2.74501,1.08505,-0.654386,45.069,14.4724,45.2634
-408613,0.807716,0.472107,3,7,0,408621,-0.0420045,-0.183576,0.11914,-0.155031,-0.122232,0.787503,2.99588,0.968799,-0.612678,45.156,14.355,45.2047
-408610,1,0.472107,3,7,0,408617,-0.0243801,-0.192227,-0.0837653,-0.058793,-0.0810905,0.761394,2.77325,1.07464,-0.588992,45.0712,14.4646,45.1149
-408609,0.859384,0.472107,3,7,0,408615,0.00548126,-0.179755,0.000452929,-0.00550377,-0.0456948,0.747045,2.94277,1.01457,-0.676215,45.1226,14.373,45.1706
-408608,0.791974,0.472107,3,7,0,408616,-0.0429425,-0.194855,-0.0100369,-0.191963,0.206072,0.760192,2.80111,1.06178,-0.660556,45.1231,14.3737,45.4028
-408609,0.53795,0.472107,3,7,0,408617,-0.0333746,-0.197318,0.0570204,-0.273173,0.151941,0.712637,2.83239,1.05606,-0.646521,45.039,14.4743,45.5963
-408609,0.883474,0.472107,3,7,0,408616,0.0175401,-0.184261,-0.0359088,-0.226261,0.0660349,0.744921,2.89107,1.0543,-0.676871,45.1856,14.3887,45.3838
-408606,0.890717,0.472107,3,7,0,408618,0.000447382,-0.192952,-0.0535467,-0.172021,0.139987,0.698514,2.89075,1.0658,-0.69019,45.1262,14.393,45.6667
-408610,0.692112,0.472107,2,3,0,408611,-0.0159607,-0.202137,-0.0909929,-0.182447,0.154227,0.655876,2.86454,1.03822,-0.662113,45.1095,14.4702,46.0908
-408612,0.955872,0.472107,3,7,0,408617,-0.0107661,-0.189572,0.0907335,-0.0788104,-0.0434952,0.710056,3.02749,1.04263,-0.654676,45.2139,14.3465,45.5083
-408611,0.891313,0.472107,3,7,0,408618,0.0276045,-0.192448,-0.0499762,-0.289436,0.207531,0.699986,2.80423,1.00419,-0.606183,45.0413,14.397,45.5819
-408608,1,0.472107,3,7,0,408613,-0.0155811,-0.193059,0.0712722,-0.133006,0.0293317,0.736959,2.89256,1.04179,-0.695077,45.1561,14.4529,45.6325
-408608,0.964242,0.472107,3,7,0,408611,-0.00860011,-0.187666,-0.18007,-0.17218,0.152117,0.744406,2.90125,1.02555,-0.640371,45.1466,14.3764,45.3809
-408608,0.910375,0.472107,3,7,0,408613,-0.0357936,-0.195093,0.118319,-0.147576,0.0191041,0.722019,2.785,1.04012,-0.649358,45.0238,14.4281,45.5168
-408608,0.998024,0.472107,3,7,0,408612,-0.0314373,-0.193947,0.169546,-0.0529027,0.0279278,0.721555,2.77313,1.03805,-0.655098,45.059,14.4044,45.4517
-408609,0.818111,0.472107,3,7,0,408614,0.000613871,-0.196798,-0.23283,-0.147152,0.0999516,0.748134,2.94255,1.00655,-0.638115,45.1519,14.4045,45.6968
-408610,0.936355,0.472107,3,15,0,408615,-0.0365504,-0.18313,-0.215823,0.0551773,0.0784101,0.732363,2.9384,0.998702,-0.64055,45.1072,14.3709,45.2111
-408609,0.887474,0.472107,3,7,0,408615,0.000492836,-0.20168,0.150409,-0.25022,0.154242,0.724658,2.7115,1.04948,-0.604494,45.097,14.3796,45.6132
-408611,0.863757,0.472107,3,7,0,408616,-0.0518964,-0.195706,-0.0408748,-0.309984,0.0542425,0.71967,2.72579,1.12624,-0.699298,45.0906,14.4035,45.68
-408610,0.911002,0.472107,3,7,0,408616,0.0204616,-0.174334,0.0541524,-0.0747976,0.123738,0.762825,3.07838,0.972767,-0.614323,45.1189,14.3997,44.7823
-408607,1,0.472107,3,7,0,408612,-0.0346177,-0.193886,0.0249405,-0.123194,0.070554,0.777956,2.90722,0.985015,-0.646565,45.0684,14.3995,45.4268
-408613,0.449014,0.472107,2,3,0,408619,0.0117194,-0.197303,0.00195034,-0.162701,0.0158515,0.788756,2.95111,0.977724,-0.68058,44.9731,14.4199,45.5694
-408610,0.979197,0.472107,3,7,0,408620,-0.020218,-0.205033,-0.0161958,-0.193142,-0.130174,0.741734,2.82616,1.01485,-0.63165,45.0667,14.4003,45.9488
-408609,0.958107,0.472107,3,7,0,408613,-0.00822041,-0.176966,-0.0332833,0.0481922,0.207768,0.70716,2.86174,1.02342,-0.619475,45.1468,14.3942,44.9172
-408610,0.746176,0.472107,3,7,0,408616,-0.0546199,-0.190738,-0.130048,-0.198684,-0.182098,0.753465,2.90368,1.03622,-0.600787,45.0632,14.4348,45.389
-408613,0.895261,0.472107,3,7,0,408617,-0.0210392,-0.194159,0.0172007,-0.213664,-0.229233,0.777578,2.8713,1.0708,-0.542939,45.051,14.3848,45.0898
-408613,0.986531,0.472107,3,7,0,408619,-0.0400073,-0.19187,0.108629,-0.248625,-0.137773,0.762228,2.88288,1.052,-0.642836,44.9954,14.4581,45.3278
-408610,0.996482,0.472107,3,7,0,408615,0.00326526,-0.188642,-0.152867,0.0129005,0.208817,0.742089,2.87552,1.02301,-0.572297,45.1656,14.4111,45.0571
-408610,0.759254,0.472107,3,7,0,408616,0.00680054,-0.181824,0.0368947,-0.129629,0.0686312,0.788072,2.78306,1.02237,-0.726579,45.1382,14.36,45.297
-408610,0.980652,0.472107,3,7,0,408613,-0.0123396,-0.184958,0.0777673,-0.137802,0.0989085,0.827282,2.76053,1.00612,-0.721435,45.1107,14.3801,45.2282
-408614,0.773995,0.472107,3,7,0,408621,0.0268368,-0.174182,0.133755,-0.0179351,0.0343104,0.7785,2.61818,1.08105,-0.641013,45.0559,14.4112,44.5454
-408614,0.980409,0.472107,3,7,0,408620,0.025132,-0.188247,0.0645156,-0.194439,-0.093012,0.821962,2.54678,1.06122,-0.624523,45.0717,14.4062,45.0697
-408608,0.989767,0.472107,3,7,0,408617,0.00286515,-0.19257,-0.06933,-0.171395,0.182966,0.778666,2.74911,1.04739,-0.693935,45.0548,14.4328,45.3897
-408611,0.887642,0.472107,3,7,0,408613,-0.03378,-0.197449,-0.0449387,-0.110782,0.0478855,0.66642,3.02112,1.08252,-0.624824,45.1942,14.3702,45.6802
-408612,0.990632,0.472107,3,7,0,408616,0.00794207,-0.182431,0.0144251,-0.0403991,-0.13732,0.729739,2.75505,1.0714,-0.574385,45.1625,14.459,45.0024
-408607,0.897832,0.472107,3,7,0,408615,0.00780362,-0.194428,-0.0897103,-0.192431,0.144825,0.740891,2.81622,1.01754,-0.631664,45.0886,14.3569,45.5404
-408607,0.968388,0.472107,3,7,0,408612,-0.0277221,-0.183691,0.0272011,-0.179441,0.0541696,0.722007,2.88447,1.05808,-0.652455,45.1201,14.3635,45.2493
-408611,0.706175,0.472107,2,7,0,408614,-0.0184784,-0.191304,-0.107458,-0.0667929,0.078722,0.776235,3.04363,1.04486,-0.655186,45.1064,14.3538,45.1878
-408607,0.984164,0.472107,3,7,0,408612,0.0107147,-0.189438,-0.0144221,-0.112394,0.0948089,0.706139,2.95565,1.03258,-0.647518,45.0855,14.4595,45.4138
-408607,0.970497,0.472107,3,15,0,408610,-0.0197884,-0.198507,-0.0807057,-0.274076,0.153989,0.696975,2.85407,1.05841,-0.646412,45.0637,14.3882,45.7496
-408608,0.955996,0.472107,3,7,0,408610,-0.0246688,-0.200324,0.052469,-0.236804,-0.0124251,0.729135,2.86672,1.04412,-0.672435,45.1625,14.4341,45.9162
-408608,0.991788,0.472107,3,15,0,408611,-0.00543538,-0.182933,0.0580162,0.0270044,0.16335,0.743439,2.75677,1.0498,-0.690441,45.1396,14.3904,45.1227
-408608,0.883393,0.472107,3,7,0,408611,-0.00995322,-0.197818,-0.0587667,-0.409301,0.0714388,0.717111,2.92296,1.04027,-0.637835,45.0663,14.4361,45.8078
-408608,0.996806,0.472107,3,7,0,408611,-0.0339702,-0.19575,-0.0168243,-0.0822685,0.0788761,0.675124,3.06418,1.04115,-0.656311,45.1469,14.3826,45.7134
-408612,0.608181,0.472107,3,7,0,408620,0.0430863,-0.181753,-0.163091,0.0814761,0.0713734,0.662579,2.98835,1.01643,-0.616077,45.0729,14.4291,45.2113
-408610,0.947604,0.472107,3,15,0,408619,0.0200198,-0.190615,-0.109861,-0.0229542,0.159516,0.759952,2.91121,0.956846,-0.618311,45.1297,14.4125,45.3871
-408609,0.881913,0.472107,3,7,0,408619,-0.0152784,-0.202368,0.19508,-0.320076,0.101338,0.695574,2.92188,1.06101,-0.682109,45.0996,14.4265,45.9343
-408609,0.99478,0.472107,3,7,0,408613,-0.00353555,-0.193244,-0.15185,-0.116754,-0.0737068,0.729083,2.95648,1.01482,-0.554204,45.1236,14.3876,45.397
-408609,0.864857,0.472107,3,7,0,408614,-0.0355071,-0.179971,-0.0392543,-0.139806,-0.115566,0.7676,2.92144,1.03558,-0.643166,45.1103,14.4289,45.0882
-408608,0.872155,0.472107,3,7,0,408612,-0.0292433,-0.194739,0.0822226,-0.0541653,-0.00394985,0.75176,2.91186,0.986076,-0.610929,45.0918,14.3783,45.4244
-408608,0.861851,0.472107,3,7,0,408613,-0.00504956,-0.191222,-0.143932,0.0160474,0.158717,0.731962,2.75743,1.0825,-0.657859,45.1065,14.4244,45.2499
-408611,0.884843,0.472107,3,7,0,408615,-0.0553139,-0.191483,-0.0383856,-0.256763,-0.102098,0.742294,2.74026,1.08443,-0.716037,45.1061,14.4089,45.72
-408611,0.893572,0.472107,3,7,0,408619,0.00308134,-0.191608,-0.148138,-0.254817,0.35594,0.764457,2.92395,0.994299,-0.611115,45.1184,14.4172,45.3221
-408610,0.983678,0.472107,3,7,0,408615,-0.0263948,-0.190048,0.0896595,0.0131167,-0.00580335,0.719567,2.70951,1.07962,-0.722399,45.0758,14.3789,45.4653
-408608,0.95733,0.472107,3,7,0,408614,-0.0416352,-0.181447,-0.0417133,-0.0869957,0.194531,0.718155,2.78278,1.06984,-0.66004,45.1194,14.4167,45.0975
-408610,0.885982,0.472107,3,7,0,408614,0.00339191,-0.205549,0.0452498,-0.305073,-0.0831234,0.696979,2.953,1.02091,-0.686448,45.0908,14.3771,46.2914
-408607,0.999335,0.472107,3,7,0,408613,-0.000210492,-0.196115,-0.0231863,-0.20999,-0.0158918,0.772172,2.84249,1.01987,-0.68132,45.1034,14.3906,45.7027
-408611,0.652453,0.472107,3,7,0,408614,0.0251644,-0.193744,0.165433,-0.283538,0.0968921,0.793811,2.94119,1.04008,-0.609948,45.1017,14.3984,45.1525
-408611,0.959296,0.472107,3,7,0,408617,-0.060966,-0.189619,-0.175133,0.104363,0.0923744,0.729465,2.91763,1.0671,-0.636634,45.1054,14.382,45.119
-408607,0.999636,0.472107,3,15,0,408613,0.0361141,-0.193644,0.0780843,-0.251147,0.113917,0.725301,2.9127,1.02473,-0.677836,45.1401,14.4251,45.7096
-408609,0.889352,0.472107,3,7,0,408612,-0.0307343,-0.18992,-0.0393029,0.0376267,0.147112,0.738915,2.95801,1.0203,-0.611882,45.0093,14.3868,45.0203
-408608,1,0.472107,3,7,0,408613,0.00128328,-0.197834,0.00955713,-0.165775,0.0425101,0.750266,2.84493,1.05878,-0.660324,45.1948,14.394,45.6542
-408611,0.714817,0.472107,3,7,0,408615,-0.0305393,-0.188745,-0.0218887,-0.188221,0.119462,0.741475,3.00151,1.05669,-0.624817,45.0306,14.331,45.0923
-408611,0.869341,0.472107,3,7,0,408618,-0.0233143,-0.186128,0.102814,-0.336502,0.156361,0.76726,2.9843,1.06074,-0.663365,45.1167,14.3989,45.1666
-408608,0.958052,0.472107,3,15,0,408617,-0.0226592,-0.196454,-0.0869562,-0.0811343,0.172706,0.73145,2.69423,1.06557,-0.708383,45.1188,14.3855,45.6882
-408609,0.975873,0.472107,3,7,0,408613,-0.00164263,-0.190048,-0.0128854,-0.0621931,-0.00374983,0.638857,2.91535,1.10767,-0.630598,45.1054,14.4239,45.4445
-408608,0.912953,0.472107,3,7,0,408613,-0.0198613,-0.191584,-0.000240066,-0.299364,0.118409,0.786617,2.87961,0.979264,-0.619958,45.0985,14.4512,45.4257
-408611,0.835926,0.472107,3,7,0,408614,-0.0289669,-0.195527,0.0254224,-0.340094,0.230968,0.786699,2.67254,0.998964,-0.59641,45.1233,14.4413,45.4596
-408613,0.855239,0.472107,3,7,0,408620,-0.00217786,-0.199263,-0.0535575,-0.103893,-0.0426552,0.631756,2.96186,1.06798,-0.724455,45.049,14.3561,46.1396
-408615,0.972702,0.472107,3,7,0,408623,-0.0134934,-0.186413,0.166994,-0.191851,0.176133,0.758799,3.07447,0.994521,-0.654708,45.2375,14.4626,45.3273
-408606,0.964189,0.472107,3,7,0,408617,-7.18866e-05,-0.193365,0.0179352,-0.286769,0.115761,0.71429,2.9793,1.01696,-0.61619,45.1173,14.3905,45.5802
-408609,0.784355,0.472107,3,7,0,408612,-0.00315192,-0.185275,-0.0683563,-0.188167,0.198471,0.68836,3.03125,1.00115,-0.684246,45.1307,14.408,45.6121
-408607,0.979171,0.472107,3,7,0,408612,-0.00727875,-0.191514,0.0546546,-0.094331,0.00838742,0.761468,2.73543,1.01172,-0.613435,45.0615,14.3888,45.2951
-408608,0.851869,0.472107,3,7,0,408613,0.0155154,-0.183143,0.0973656,0.0292834,0.0960123,0.732388,3.07192,1.0047,-0.622546,45.0799,14.4157,44.9483
-408610,0.629509,0.472107,3,7,0,408618,0.00698431,-0.177919,0.0122151,-0.0457438,0.229424,0.812156,2.73394,0.992366,-0.637413,45.1205,14.38,44.7707
-408608,0.976549,0.472107,3,7,0,408614,-0.038585,-0.198924,0.00591877,-0.230639,-0.0740796,0.717153,2.96666,1.02346,-0.611191,45.0285,14.4005,45.6765
-408607,0.994931,0.472107,3,7,0,408610,0.0317992,-0.188292,0.0179451,-0.156711,0.189041,0.730026,2.9186,1.03379,-0.62099,45.1198,14.4194,45.2227
-408611,0.638976,0.472107,3,7,0,408615,-0.0661184,-0.190343,-0.0449431,-0.173344,0.00690781,0.799832,2.8279,1.06794,-0.679034,45.0543,14.4635,45.2023
-408609,1,0.472107,3,7,0,408614,-0.0212472,-0.187747,-0.155222,-0.142671,0.0257714,0.776405,2.77236,1.02929,-0.577175,45.1494,14.3532,45.15
-408611,0.982174,0.472107,3,7,0,408615,0.00442454,-0.205638,0.125108,-0.418699,0.205745,0.716574,2.91702,1.02724,-0.676797,45.135,14.4556,46.1183
-408609,0.819439,0.472107,3,7,0,408617,0.0118283,-0.188524,0.0737596,-0.125032,0.245772,0.763337,2.83379,0.973657,-0.679707,45.1108,14.3845,45.4194
-408611,0.63517,0.472107,3,7,0,408617,0.00206788,-0.192657,0.0431392,-0.144955,0.199743,0.798015,2.90386,1.03309,-0.598286,45.0532,14.4473,44.9381
-408609,0.952038,0.472107,3,7,0,408616,-0.0452527,-0.192575,0.00428695,-0.0149088,0.0195782,0.707782,2.98772,1.08271,-0.647972,45.1497,14.434,45.3513
-408611,0.842535,0.472107,3,7,0,408613,0.031737,-0.184906,-0.0586322,-0.207859,0.140363,0.728098,2.69266,1.02038,-0.653758,45.1171,14.384,45.4578
-408608,0.988131,0.472107,3,15,0,408612,-0.049925,-0.189173,-0.0451941,0.0137259,0.0754063,0.766931,2.84428,1.06424,-0.669425,45.1064,14.422,45.1352
-408610,0.519589,0.472107,3,7,0,408622,0.0295535,-0.175954,-0.0377797,-0.0803518,0.133996,0.736716,2.84085,1.07331,-0.633243,45.0985,14.3647,44.7674
-408616,0.835749,0.472107,3,7,0,408619,-0.0141888,-0.199607,0.165519,-0.230972,0.0704325,0.743917,2.91734,0.919355,-0.634175,45.1118,14.4691,45.9521
-408614,0.966678,0.472107,4,15,0,408620,-0.039188,-0.195347,-0.0539995,0.178645,0.0653304,0.683151,2.71994,1.09688,-0.653181,45.0869,14.3513,45.3748
-408613,1,0.472107,3,15,0,408620,-0.002058,-0.183558,0.155889,-0.201219,-0.010181,0.702686,3.12624,1.01716,-0.545475,45.1181,14.4691,45.0303
-408611,0.910303,0.472107,3,7,0,408620,0.00514983,-0.193208,-0.140523,-0.18486,0.166283,0.729664,2.70642,1.04806,-0.744934,45.1098,14.473,45.8632
-408612,0.977144,0.472107,3,7,0,408620,-0.0400938,-0.190419,0.120309,-0.390949,0.00190095,0.6967,3.07655,1.00508,-0.547104,45.1165,14.4318,45.4588
-408611,0.847573,0.472107,3,7,0,408620,0.0252342,-0.184176,-0.164009,-0.0435392,0.23014,0.74951,2.63542,1.07009,-0.683738,45.0868,14.4351,45.1446
-408610,0.957551,0.472107,3,7,0,408615,-0.0406137,-0.190576,0.0758657,-0.0931542,-0.060021,0.76366,3.02493,1.01354,-0.559762,45.1706,14.3776,45.1215
-408609,0.992097,0.472107,3,15,0,408614,0.0181865,-0.194669,-0.0904041,-0.298748,0.0421742,0.748704,2.90134,0.999532,-0.627873,45.0244,14.432,45.6099
