# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_1f66bce6668_model
# start_datetime = 2023-01-05 19:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/Rtmp5HTisb/standata-1f62f65d9e7.json
# init = 2 (Default)
# random
#   seed = 1261831243
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-202301051942-3-6b75c8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_52478221b64ec96f8120c5c459f578ab-profile-202301051942-3-4fbba7.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,Intercept,sigma,b_Intercept
-408612,0.938882,0.470964,3,7,0,408615,-0.0127694,-0.190066,0.155188,-0.132047,-0.0758641,0.793389,3.05203,0.997087,-0.626102,45.1688,14.4244,45.2492
-408609,0.983605,0.470964,3,7,0,408616,0.00949514,-0.20223,0.132022,-0.291411,0.034476,0.728729,2.84197,0.997529,-0.593859,45.0813,14.3945,45.7894
-408611,0.956563,0.470964,3,7,0,408614,0.0181015,-0.197855,0.208094,-0.26537,0.0323562,0.730643,2.80585,0.993024,-0.571879,45.0828,14.4159,45.5731
-408610,0.733683,0.470964,3,15,0,408619,-0.0340838,-0.185921,-0.0573072,-0.149588,0.0348186,0.674056,3.01943,1.09972,-0.640131,45.1452,14.3921,45.316
-408607,0.901216,0.470964,3,7,0,408614,-0.0133842,-0.187485,0.0498571,-0.0482811,0.0901761,0.7277,2.7709,1.02684,-0.564993,45.0847,14.3962,45.0399
-408609,0.948885,0.470964,3,7,0,408613,0.029921,-0.188636,-0.179171,-0.121019,0.131894,0.768202,2.82603,1.04874,-0.640474,45.0372,14.4191,45.1368
-408614,0.522032,0.470964,3,7,0,408622,0.00866034,-0.180088,0.104322,0.138529,0.170543,0.767729,2.5938,1.03925,-0.605985,45.1332,14.3391,44.6724
-408612,1,0.470964,3,7,0,408618,-0.0307687,-0.18918,-0.220402,-0.243044,0.0470725,0.710975,2.94845,1.05126,-0.711016,45.0341,14.4687,45.6849
-408615,0.895981,0.470964,3,7,0,408621,0.033852,-0.190988,-0.0739288,0.0857711,0.0160038,0.699723,2.67793,1.12707,-0.581087,45.1642,14.3655,45.0757
-408613,1,0.470964,3,7,0,408621,-0.0731003,-0.198082,0.078492,-0.29811,0.164009,0.805286,2.89246,0.956079,-0.705492,45.0819,14.375,45.7947
-408614,0.93351,0.470964,3,7,0,408617,0.0427654,-0.186744,-0.119392,-0.00765376,0.00207515,0.69053,2.90102,1.12897,-0.563934,45.1195,14.3713,44.9026
-408612,0.89312,0.470964,3,7,0,408623,0.0495788,-0.195846,-0.0509552,-0.239264,-0.012859,0.744789,2.65093,1.08816,-0.705188,45.12,14.4204,45.7744
-408608,1,0.470964,3,7,0,408615,-0.0338276,-0.191136,0.104533,0.0119804,0.100034,0.735888,2.92718,1.00326,-0.586468,45.1359,14.3954,45.1712
-408611,0.727086,0.470964,3,7,0,408616,-0.039034,-0.176922,0.0203208,-0.213822,0.0354214,0.725976,2.75697,1.05321,-0.564918,45.1064,14.4302,44.8658
-408612,0.992798,0.470964,3,7,0,408615,0.00605722,-0.203885,0.0127544,-0.023871,0.0594389,0.73422,3.009,1.02988,-0.729942,45.0551,14.3986,45.8662
-408608,1,0.470964,3,7,0,408616,-0.00420567,-0.187697,-0.0579688,-0.173224,0.0734528,0.757385,2.8029,1.02967,-0.682512,45.0248,14.3725,45.3641
-408609,0.812401,0.470964,3,7,0,408613,0.0124978,-0.188621,-0.0371216,-0.291962,0.0785838,0.742584,2.76488,1.04331,-0.583703,45.0454,14.3747,45.2143
-408610,0.929334,0.470964,3,7,0,408614,-0.00869593,-0.2005,0.0486135,-0.203518,0.211642,0.73411,2.81067,1.0532,-0.667801,45.0536,14.4811,45.617
-408615,0.766218,0.470964,3,7,0,408625,-0.0102735,-0.172324,0.0269854,0.181157,-0.161867,0.755093,3.01391,1.05277,-0.545915,45.0911,14.3588,44.2659
-408611,0.999804,0.470964,3,7,0,408620,-0.00882248,-0.206032,-0.0558688,-0.402737,0.285672,0.727556,2.93264,1.05546,-0.696695,45.1171,14.4391,46.0479
-408606,1,0.470964,3,7,0,408615,-0.0248564,-0.189357,0.00988783,-0.0751346,0.0174043,0.702332,2.87744,1.04271,-0.634547,45.1673,14.407,45.4715
-408619,0.658402,0.470964,3,7,0,408622,-0.0622093,-0.175079,0.0624962,0.167742,-0.0713235,0.782727,2.64587,1.11507,-0.684294,44.997,14.4155,44.4557
-408619,0.962658,0.470964,3,7,0,408625,0.0336648,-0.207256,-0.1261,-0.441687,0.256438,0.715661,3.09688,0.999315,-0.563794,45.2132,14.4215,46.0049
-408614,0.915094,0.470964,3,7,0,408625,0.032604,-0.198555,-0.147949,-0.371245,0.304894,0.67894,2.94554,1.00439,-0.699517,45.1223,14.3902,46.1902
-408611,0.922958,0.470964,2,7,0,408617,0.00209983,-0.199768,-0.0731176,-0.177638,0.278464,0.75331,2.98918,1.04435,-0.647015,45.092,14.4032,45.4491
-408612,0.927908,0.470964,3,7,0,408616,0.0161668,-0.201349,-0.0936975,-0.25854,0.305601,0.703771,2.85654,1.02651,-0.580483,45.1011,14.363,45.6436
-408611,1,0.470964,3,7,0,408615,-0.0475956,-0.191419,0.0229994,0.00407652,-0.12513,0.746976,2.8623,1.05785,-0.706047,45.1241,14.3793,45.5137
-408612,0.990363,0.470964,3,7,0,408615,0.0292754,-0.191552,0.00448271,-0.272471,0.229324,0.796665,2.77398,1.01229,-0.53851,45.0785,14.4269,44.9651
-408610,0.716451,0.470964,3,7,0,408620,-0.0627539,-0.2015,-0.0894143,-0.28334,0.141271,0.725328,2.88784,1.04073,-0.722419,45.1547,14.3724,46.1136
-408610,0.800045,0.470964,4,15,0,408617,-0.0326541,-0.183494,0.151702,0.0804637,0.0139232,0.750653,2.80684,1.05138,-0.646,45.1568,14.4439,44.9775
-408606,1,0.470964,3,7,0,408613,-0.0162079,-0.190519,-0.0411764,-0.101636,0.065175,0.689976,2.99494,1.02494,-0.673398,45.0715,14.395,45.5984
-408608,0.774516,0.470964,3,15,0,408612,-0.00563512,-0.19598,-0.0656197,-0.311232,0.0850275,0.781549,2.75229,1.03845,-0.707507,45.0821,14.4282,45.7345
-408609,0.890133,0.470964,3,7,0,408613,0.0331126,-0.196094,-0.0316024,-0.331631,0.201959,0.762335,2.79351,1.05621,-0.639945,45.0697,14.4186,45.4524
-408610,0.970736,0.470964,3,7,0,408613,0.0305948,-0.195084,-0.035296,-0.198974,0.209553,0.740786,2.82595,1.04033,-0.561602,45.0477,14.4063,45.1738
-408613,0.809233,0.470964,3,7,0,408621,0.0276126,-0.187093,0.194394,0.0263318,0.160289,0.707871,2.78896,1.07439,-0.556673,45.1375,14.411,44.8181
-408611,0.937076,0.470964,3,7,0,408616,-0.0134131,-0.196942,-0.162613,-0.17119,0.0874263,0.774875,2.92416,1.0195,-0.742066,45.1272,14.3606,45.8606
-408615,0.973243,0.470964,3,7,0,408618,-0.026051,-0.184656,0.225319,-0.110539,-0.0657829,0.752835,2.78961,1.05131,-0.486542,45.0726,14.4129,44.6007
-408615,0.831499,0.470964,3,7,0,408624,-0.00121023,-0.193706,-0.0704946,-0.000349861,0.262728,0.731,3.083,0.970127,-0.788048,45.1071,14.418,45.881
-408614,0.959956,0.470964,3,7,0,408625,-0.00763151,-0.185925,0.087246,-0.130509,0.0480048,0.804921,2.6596,1.06004,-0.511592,45.0994,14.4689,44.57
-408614,0.902361,0.470964,3,15,0,408621,0.00194875,-0.196113,0.113682,-0.111235,0.0562444,0.823073,2.64309,1.06645,-0.561041,45.1133,14.4568,44.9093
-408611,0.815684,0.470964,4,15,0,408622,0.0151964,-0.200143,-0.0706129,-0.351936,0.232526,0.718358,2.81239,1.03552,-0.631001,45.1679,14.3522,45.8715
-408612,0.976685,0.470964,3,7,0,408616,-0.0466701,-0.180466,-0.0667836,0.156372,-0.0296593,0.751085,2.83587,1.07986,-0.68653,45.0319,14.46,44.841
-408612,0.932533,0.470964,3,7,0,408618,-0.00615123,-0.179253,-0.022725,-0.0273181,0.030924,0.705568,2.83608,1.12428,-0.641228,45.0466,14.4499,44.8017
-408611,1,0.470964,3,7,0,408615,-0.0300255,-0.203052,-0.091946,-0.30037,0.070043,0.755473,2.88354,0.964675,-0.630106,45.0815,14.3819,45.9859
-408610,0.919751,0.470964,2,7,0,408615,-0.0309486,-0.198716,-0.040647,-0.0974125,0.0489008,0.774538,2.83458,0.984019,-0.594167,45.1065,14.467,45.5001
-408611,0.979834,0.470964,3,7,0,408615,-0.0104697,-0.174236,0.0250052,0.0385968,0.164217,0.698257,2.9974,1.08058,-0.699083,45.1059,14.395,44.8563
-408611,0.981969,0.470964,3,7,0,408615,-0.020097,-0.201032,-0.128857,-0.313941,0.0273696,0.788774,2.62471,1.03471,-0.612742,45.1214,14.4236,45.717
-408612,0.852243,0.470964,3,15,0,408619,0.00729934,-0.191775,0.141304,-0.311889,0.106349,0.701881,3.17337,0.982451,-0.648847,45.0983,14.3479,45.6769
-408608,0.893303,0.470964,3,7,0,408616,-0.014379,-0.19123,-0.137014,0.0122678,0.0378517,0.754236,2.75528,1.08376,-0.622461,45.1141,14.4165,45.1335
-408612,0.886685,0.470964,3,15,0,408615,-0.0291202,-0.190522,-0.161841,-0.133443,-0.00415603,0.709861,2.86624,1.03453,-0.518198,45.1924,14.4119,45.2983
-408611,0.988636,0.470964,3,7,0,408614,0.00420477,-0.188151,0.129789,-0.0686096,0.144039,0.75275,2.87629,1.01661,-0.753053,45.0414,14.4476,45.4461
-408606,0.909997,0.470964,3,7,0,408613,0.012051,-0.190856,-0.0687406,-0.132393,0.158647,0.739248,2.90826,1.03929,-0.66071,45.0658,14.4019,45.3471
-408609,0.666955,0.470964,3,7,0,408613,-0.00513174,-0.191367,0.109879,-0.230585,0.107447,0.738559,2.78338,0.998731,-0.567074,45.1096,14.4034,45.3318
-408608,0.951489,0.470964,3,7,0,408614,-0.036377,-0.183229,-0.149193,-0.11838,0.0988131,0.682599,2.89953,1.05963,-0.65338,45.0887,14.4118,45.3389
-408613,0.701501,0.470964,3,7,0,408619,0.0335836,-0.212145,-0.0130423,-0.227286,-0.10738,0.728092,2.73617,1.08397,-0.648059,45.0789,14.4235,46.0884
-408609,0.820072,0.470964,3,7,0,408619,0.0209581,-0.192707,-0.00244542,-0.321643,0.0865741,0.727849,2.80764,1.04764,-0.694769,45.0679,14.451,45.7223
-408610,0.979103,0.470964,3,7,0,408612,-0.0225525,-0.196813,0.129262,0.0394962,0.0325236,0.686844,2.99394,1.02878,-0.576511,45.1002,14.3691,45.3489
-408610,0.936345,0.470964,3,7,0,408616,0.00482344,-0.186768,-0.167376,-0.186338,0.0310929,0.678449,2.83383,1.07912,-0.677186,45.0996,14.4395,45.5995
-408610,0.89313,0.470964,4,23,0,408616,-0.0370549,-0.184262,-0.179887,-0.00425888,0.0206012,0.676385,2.91259,1.04291,-0.62719,45.0987,14.4518,45.3372
-408612,0.956428,0.470964,3,7,0,408617,0.0136214,-0.198286,0.182049,-0.325685,0.108677,0.732205,2.88504,0.966813,-0.628045,45.1079,14.4604,45.8428
-408611,0.986713,0.470964,4,15,0,408621,0.0168418,-0.196986,-0.0901091,-0.27693,0.266051,0.719445,3.07477,1.02512,-0.676521,45.1263,14.3633,45.7419
-408610,1,0.470964,3,15,0,408615,-0.0556551,-0.186608,-0.0538617,0.049548,-0.0885357,0.785002,2.73403,1.06406,-0.609194,45.0453,14.4045,44.8627
-408612,0.949965,0.470964,4,15,0,408614,0.00643027,-0.203949,0.0161122,-0.152965,0.260675,0.691519,3.04909,1.00479,-0.691283,45.1774,14.3903,46.0767
-408611,0.968039,0.470964,3,7,0,408614,-0.0216783,-0.180942,-0.0397954,-0.0226096,-0.0152948,0.795493,2.7988,1.07167,-0.588759,45.0523,14.3534,44.569
-408611,0.850796,0.470964,3,7,0,408622,-0.0179864,-0.174804,-0.00291054,-0.179203,0.0916859,0.810132,2.8086,1.0481,-0.587191,45.1047,14.3649,44.5063
-408609,0.99712,0.470964,3,7,0,408615,-0.0162231,-0.182673,-0.0448008,-0.185138,-0.0424203,0.808235,2.98353,1.01489,-0.602953,45.141,14.4232,44.9568
-408608,1,0.470964,3,7,0,408611,0.0214394,-0.187792,-0.0492205,0.0662183,0.156596,0.677579,2.93429,1.01867,-0.614262,45.0769,14.3995,45.2541
-408610,0.959563,0.470964,3,7,0,408614,-0.0112461,-0.195563,0.189086,-0.205555,0.0887152,0.666588,3.04041,1.05975,-0.621841,45.0499,14.4281,45.4973
-408609,0.921493,0.470964,3,7,0,408616,0.00118475,-0.184432,0.176096,-0.263985,0.108517,0.773634,2.80088,1.02755,-0.6423,45.0541,14.4057,45.0848
-408609,0.982835,0.470964,3,7,0,408615,-0.0100031,-0.188622,-0.206574,-0.100337,0.0229533,0.718536,2.92447,1.04022,-0.696243,45.1571,14.4109,45.6605
-408610,0.941904,0.470964,3,7,0,408613,-0.0545263,-0.188861,0.0119819,-0.168863,-0.0350459,0.73411,2.72047,1.08399,-0.575547,45.0493,14.4342,45.0707
-408608,0.997245,0.470964,3,7,0,408612,0.0209095,-0.193817,0.00683609,-0.247948,0.12424,0.741994,2.98863,0.990784,-0.698087,45.1482,14.4172,45.8207
-408612,0.872613,0.470964,3,7,0,408615,-0.0249752,-0.199657,-0.0345643,-0.339016,0.233619,0.733044,2.93884,1.0175,-0.55388,45.0112,14.4073,45.3947
-408612,0.910066,0.470964,3,7,0,408620,0.00355498,-0.175552,0.071662,0.077849,0.0508899,0.785123,2.83055,1.00584,-0.714136,45.1602,14.3672,44.9865
-408610,0.964074,0.470964,3,7,0,408616,-0.0229877,-0.1824,-0.139375,0.0623648,0.0537327,0.776083,2.79128,1.06593,-0.575397,45.1314,14.4518,44.6736
-408609,0.856385,0.470964,3,7,0,408619,-0.0180412,-0.1892,0.159158,-0.0244502,0.0266097,0.810148,2.86079,0.998873,-0.620188,45.0773,14.3998,44.9742
-408607,0.958381,0.470964,3,7,0,408613,-0.00168192,-0.18229,-0.0414199,-0.197524,0.122711,0.705769,2.91709,1.0515,-0.607999,45.1293,14.3923,45.1525
-408607,0.961246,0.470964,3,7,0,408611,0.0147627,-0.194439,-0.0960528,-0.266385,-0.0441327,0.730135,2.97518,1.03841,-0.637356,45.1053,14.3938,45.6593
-408609,0.789804,0.470964,3,7,0,408615,-0.0289244,-0.190586,-0.0538294,-0.128058,0.254189,0.773583,2.73786,1.04089,-0.676657,45.0347,14.4382,45.2236
-408609,0.910344,0.470964,4,15,0,408613,-0.00880428,-0.194646,0.0616976,-0.0830687,-0.0375242,0.719481,3.02677,1.04805,-0.549276,45.1476,14.4212,45.2194
-408608,0.953714,0.470964,3,7,0,408614,-0.00808535,-0.193457,0.00219214,-0.00276001,0.0476492,0.702435,2.9737,1.04287,-0.57275,45.134,14.3844,45.2554
-408608,0.764628,0.470964,3,7,0,408612,0.000365155,-0.200739,-0.0524289,-0.0525926,0.0213976,0.716569,2.95887,1.04331,-0.620209,45.1164,14.3603,45.6141
-408609,0.994964,0.470964,3,7,0,408613,-0.00535834,-0.201547,0.0221476,-0.296471,0.169646,0.700198,2.86821,0.994916,-0.6852,45.1036,14.4343,46.1457
-408616,0.906556,0.470964,3,7,0,408620,-0.00452114,-0.17364,-0.225149,-0.0444221,0.0197521,0.818501,3.09789,0.979291,-0.523044,45.0736,14.3874,44.3472
-408612,0.981686,0.470964,3,7,0,408620,-0.0339281,-0.200625,0.105074,-0.126471,0.142362,0.700511,2.72735,1.12272,-0.72361,45.1019,14.3854,45.7352
-408611,0.955498,0.470964,3,7,0,408618,0.0367987,-0.182044,-0.00561736,0.0443897,0.12032,0.693931,2.77529,1.02455,-0.628934,45.0305,14.4276,45.0932
-408611,0.991723,0.470964,3,7,0,408615,0.0271379,-0.186416,0.072961,-0.0279227,0.207264,0.795226,2.80839,1.03433,-0.742952,45.0497,14.3883,45.1398
-408608,0.993131,0.470964,3,7,0,408614,-0.0188141,-0.185684,0.0088715,-0.0398694,0.124024,0.711294,2.68425,1.04632,-0.694823,45.0813,14.4051,45.4064
-408609,0.982007,0.470964,3,7,0,408611,-0.00512298,-0.19108,-0.0787453,-0.143555,0.208692,0.772158,2.78868,1.05329,-0.579802,45.0659,14.4021,44.9663
-408609,0.984513,0.470964,3,7,0,408613,-0.0371747,-0.195866,0.0911928,-0.159765,0.0580171,0.730906,2.747,1.02731,-0.717836,45.0508,14.4178,45.7948
-408610,0.935058,0.470964,3,7,0,408614,-0.00892389,-0.201457,-0.0415205,-0.145733,0.0640976,0.773189,2.60443,1.03056,-0.644618,45.0587,14.4136,45.6569
-408612,0.92374,0.470964,3,7,0,408618,-0.00472248,-0.197773,-0.0746226,-0.0887504,0.103246,0.792825,2.53773,1.04201,-0.70859,45.0661,14.4464,45.6192
-408610,0.964479,0.470964,3,15,0,408620,-0.0658347,-0.177369,-0.0790065,0.0633722,-0.104573,0.772234,2.92907,1.02067,-0.605105,45.1121,14.3873,44.7785
-408610,0.790638,0.470964,3,7,0,408616,0.0395169,-0.184011,-0.0385914,-0.0266369,0.272955,0.718946,2.79179,1.02056,-0.618733,45.075,14.4198,45.0539
-408612,0.927397,0.470964,3,7,0,408616,-0.0230475,-0.201643,0.102236,-0.334969,-0.134682,0.665416,3.02646,1.05105,-0.647011,45.059,14.3782,46.0549
-408610,0.879439,0.470964,3,7,0,408617,-0.00735342,-0.198376,0.0234773,-0.281168,-0.155496,0.694853,2.80569,1.0582,-0.649508,45.0969,14.4042,45.9605
-408610,0.94961,0.470964,3,7,0,408614,-0.038523,-0.17526,-0.167711,0.0121492,0.226278,0.713839,2.92472,1.02256,-0.631293,45.1084,14.3768,44.891
-408613,0.769743,0.470964,3,7,0,408618,0.000209212,-0.19802,-0.125059,-0.0666568,0.0974399,0.761048,2.77943,1.05234,-0.754383,45.1284,14.4864,45.83
-408611,1,0.470964,3,7,0,408617,-0.0424424,-0.178341,0.000536517,-0.128482,-0.00405288,0.748595,2.96726,1.04405,-0.521422,45.0856,14.4596,44.5817
-408611,0.918861,0.470964,3,7,0,408618,-0.0243644,-0.184648,0.0404025,-0.0457828,0.131422,0.749159,2.93323,0.97386,-0.633175,45.1987,14.3583,45.2887
-408608,0.906425,0.470964,3,7,0,408617,-0.0152384,-0.194484,-0.0538155,-0.214346,0.00649092,0.69392,2.88438,1.0599,-0.636488,45.0074,14.3806,45.5746
-408608,0.957952,0.470964,3,7,0,408612,0.00885585,-0.183284,-0.137804,-0.00253589,0.143457,0.800791,2.83731,1.00517,-0.617739,45.1386,14.4289,44.9162
-408611,0.905885,0.470964,3,7,0,408614,0.0292085,-0.177284,-0.00816262,-0.109234,-0.0299544,0.820112,2.75137,1.02118,-0.581134,45.159,14.406,44.6993
-408612,0.96776,0.470964,3,7,0,408616,-0.0434125,-0.204018,-0.0131869,-0.253749,0.251417,0.673889,3.03758,1.02359,-0.712065,45.0627,14.3744,46.1333
-408612,0.94202,0.470964,3,15,0,408616,0.0124165,-0.188077,-0.0352576,0.133593,-0.122109,0.79067,2.66538,1.0347,-0.598095,45.1408,14.3972,45.0097
-408612,0.955177,0.470964,3,7,0,408618,0.0158273,-0.186439,-0.06167,-0.316458,0.316359,0.693007,3.01663,1.03424,-0.625891,45.1308,14.4262,45.3775
-408609,0.996022,0.470964,3,7,0,408616,0.0068461,-0.186558,0.0173309,-0.185156,0.193523,0.715999,2.98441,1.05186,-0.67598,45.202,14.4192,45.4155
-408613,0.748512,0.470964,3,15,0,408618,-0.0475337,-0.19916,0.0446261,-0.0385556,0.124033,0.819895,2.6487,1.02901,-0.642622,45.0648,14.4475,45.2557
-408622,0.912607,0.470964,3,7,0,408624,0.0322912,-0.175967,0.225495,-0.278004,0.246102,0.807983,2.534,1.03443,-0.628006,45.1573,14.3728,44.7692
-408613,1,0.470964,3,7,0,408625,-0.0108946,-0.196263,0.1334,-0.113387,0.222466,0.771874,2.51103,1.06177,-0.6562,45.1506,14.4319,45.3952
-408611,0.988579,0.470964,3,7,0,408616,-0.0290215,-0.200067,0.117871,-0.104211,0.227177,0.741235,2.6159,1.02785,-0.70854,45.1145,14.415,45.8045
-408610,0.750298,0.470964,3,7,0,408620,0.0524579,-0.192073,-0.0558856,0.00669425,0.106224,0.725205,2.7203,1.03285,-0.668633,45.0542,14.4119,45.4543
-408610,0.860126,0.470964,3,7,0,408613,0.0466816,-0.186683,-0.0318507,-0.125005,0.0977637,0.744174,2.63583,1.03421,-0.672498,45.0883,14.4082,45.404
-408610,0.982129,0.470964,3,7,0,408614,-0.00749988,-0.183527,-0.0455609,-0.0162813,0.0203411,0.778692,2.7494,1.09498,-0.590176,45.0416,14.4055,44.6189
-408609,0.984041,0.470964,3,7,0,408615,-0.0274698,-0.186228,-0.0294277,0.00319727,0.0493528,0.743282,2.745,1.03233,-0.675261,45.1968,14.4436,45.4044
-408609,0.983556,0.470964,3,7,0,408611,-0.00189249,-0.189616,-0.0181457,-0.344571,0.0871427,0.710295,3.02051,1.03393,-0.595731,45.028,14.388,45.3444
-408608,0.955844,0.470964,3,7,0,408614,-0.0124717,-0.19834,2.51855e-05,-0.302751,0.0239849,0.758117,2.83381,1.0483,-0.650685,45.1741,14.4418,45.7471
-408607,0.892548,0.470964,3,7,0,408613,-0.0143839,-0.197358,0.0164478,-0.130679,0.0497694,0.72441,3.05517,1.02537,-0.668083,45.1231,14.4278,45.6822
-408615,0.69019,0.470964,3,7,0,408619,0.0758976,-0.19756,0.164635,-0.184292,0.268236,0.666881,2.84965,1.00019,-0.710778,45.1337,14.433,46.0574
-408611,0.99814,0.470964,3,15,0,408620,-0.0155321,-0.181589,0.214777,-0.0175426,0.0823845,0.75647,2.95435,1.04454,-0.621988,45.0423,14.3937,44.6927
-408611,0.974325,0.470964,3,15,0,408616,0.0369225,-0.200817,-0.0148321,-0.213037,0.184821,0.686133,2.8749,0.991637,-0.670669,45.1732,14.4365,46.1511
-408609,1,0.470964,3,15,0,408615,0.018868,-0.20233,-5.04056e-05,-0.178926,0.0812194,0.656733,3.0882,1.02301,-0.635693,45.1341,14.4127,46.0053
-408608,0.971319,0.470964,3,15,0,408611,-0.0553912,-0.186308,-0.0282737,-0.160956,0.0222125,0.788606,2.71948,1.03014,-0.621521,45.0564,14.412,45.0918
-408607,0.968801,0.470964,3,7,0,408610,0.0217275,-0.194968,0.0256904,-0.115278,0.0285368,0.740535,2.83536,1.05697,-0.685852,45.1367,14.4119,45.6026
-408610,0.787645,0.470964,3,7,0,408614,-0.0309496,-0.195199,0.013491,-0.15614,0.287236,0.75408,2.68692,1.0258,-0.651895,45.0354,14.4084,45.3932
-408609,0.952226,0.470964,3,7,0,408615,-0.0144051,-0.198848,0.0863098,-0.0766617,0.231038,0.740033,2.6871,1.03533,-0.673612,45.0576,14.3917,45.549
-408611,0.872834,0.470964,3,7,0,408616,-0.0239943,-0.181146,-0.145164,-0.0487629,-0.0400996,0.71089,3.15951,1.04422,-0.636841,45.1673,14.4312,45.1797
-408615,0.761982,0.470964,3,7,0,408622,0.0394387,-0.191403,-0.0340314,-0.0225591,-0.0487898,0.77802,2.79009,1.00623,-0.478708,45.0425,14.3961,44.8063
-408606,0.975975,0.470964,3,7,0,408621,-0.0290002,-0.188055,-0.104789,-0.026823,0.133387,0.726445,2.84776,1.04712,-0.589551,45.1108,14.4077,45.0873
-408613,0.832245,0.470964,3,7,0,408615,-0.0221899,-0.191466,0.0792368,-0.314933,-0.215108,0.784939,2.83717,1.0264,-0.554309,45.1579,14.4138,45.3284
-408612,0.964554,0.470964,3,7,0,408617,-0.00887791,-0.192491,0.113758,-0.196135,-0.155536,0.75359,2.92986,1.07044,-0.528508,45.1261,14.4455,45.0485
-408609,0.916399,0.470964,3,7,0,408620,0.0126018,-0.194801,0.0512715,-0.10731,0.0709506,0.648429,2.97783,1.02094,-0.679284,45.0794,14.4446,45.8831
-408611,0.951117,0.470964,3,7,0,408614,0.000433845,-0.189848,0.158571,0.0558293,0.194305,0.672878,3.03821,1.0504,-0.678056,45.0652,14.3865,45.2798
-408611,0.995598,0.470964,3,15,0,408617,0.00299374,-0.190253,0.145983,-0.202417,0.0474185,0.684376,2.93932,1.07207,-0.674954,45.0006,14.3921,45.4335
-408610,0.979181,0.470964,3,7,0,408614,-0.028067,-0.188177,-0.137154,-0.182142,0.0953376,0.780082,2.88188,0.993627,-0.635275,45.2064,14.3867,45.4389
-408611,0.885965,0.470964,3,7,0,408617,0.0624567,-0.199216,-0.0259662,-0.0954674,0.127995,0.719666,2.8734,1.01797,-0.551002,45.0766,14.4278,45.3808
-408608,0.989606,0.470964,3,7,0,408615,-0.00959,-0.18721,0.00216696,-0.045599,0.152081,0.718615,2.84248,1.02467,-0.577127,45.0358,14.4347,45.0148
-408609,0.948837,0.470964,3,7,0,408613,0.00686073,-0.190109,0.00846047,-0.253841,0.194643,0.682019,2.96731,1.05689,-0.629185,45.0157,14.4235,45.3579
-408609,0.94165,0.470964,3,7,0,408614,0.0108567,-0.189125,0.0280494,0.0251798,0.0273913,0.673921,2.97705,1.05696,-0.667108,45.1797,14.4134,45.5102
-408611,0.75742,0.470964,3,15,0,408616,0.0293745,-0.176969,-0.132305,-0.0232288,0.00511559,0.735148,3.00412,1.00068,-0.553798,45.1319,14.4318,44.8268
-408617,0.627069,0.470964,3,7,0,408623,0.0274831,-0.175319,0.00105041,-0.0212399,-0.227659,0.818491,2.89446,1.04398,-0.637827,45.1415,14.3643,44.7245
-408615,1,0.470964,3,7,0,408619,-0.0395344,-0.198276,0.00367656,-0.356351,0.413776,0.680126,2.95584,1.05099,-0.637077,45.0674,14.3728,45.6464
-408615,0.798661,0.470964,3,7,0,408626,-0.024598,-0.189143,-0.00676991,0.191718,-0.121632,0.777351,2.74083,1.00862,-0.597404,45.1359,14.3472,45.0799
-408611,1,0.470964,3,7,0,408619,0.00403427,-0.197207,-0.0896423,-0.305461,0.219697,0.723469,2.9435,1.0539,-0.728111,45.0729,14.3499,45.8452
-408611,0.92099,0.470964,3,7,0,408620,-0.0275251,-0.190497,0.000411272,-0.0309538,0.144457,0.688602,2.99323,1.01166,-0.589564,45.2266,14.425,45.4261
-408610,1,0.470964,3,7,0,408616,0.0123831,-0.187622,-0.00518272,-0.12236,-0.0172109,0.759255,2.93105,0.992533,-0.645839,44.9858,14.4148,45.2657
-408611,0.917913,0.470964,3,7,0,408617,-0.0500627,-0.194978,-0.0184609,-0.252739,0.236843,0.709383,3.17255,0.978426,-0.657553,45.0801,14.3963,45.7003
-408609,0.922882,0.470964,4,15,0,408617,0.00436869,-0.182604,-0.139763,-0.0812212,0.0689341,0.759867,2.63131,1.09102,-0.627866,45.1015,14.4297,44.9541
