"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"49","Z1[3,2]",-0.08616325807625,-0.4247425,0.9486500125078,1.2124717626,-1.3546455,1.2015685,2.68232079265604,4.7952758591985,13.1794015074401
"50","Z1[4,2]",0.250574251375,0.37338,0.707605666901082,0.60400063941,-1.014304,1.1816785,2.91094975178541,4.60869137416964,16.2139234390115
"51","Z1[5,2]",-0.409349668955,-0.665037,0.913636196479243,1.1336004078,-1.4362205,1.01669,2.76153332404093,5.21502430364479,15.5562911079885
"52","Z1[6,2]",0.5820548598605,0.492981,0.625669482125042,0.83216588532,-0.12549725,1.4913445,2.04641771591753,6.01372298506473,14.243957116166
"53","Z1[7,2]",-0.3548934258725,-0.7220405,1.43748737437131,1.8223667007,-1.9621785,1.9909685,2.53420920619335,5.1615735362804,12.6085759784866
"54","Z1[8,2]",-0.40811422475,-0.962671,1.24978473926631,0.3554444544,-1.8062585,1.834668,2.84103072335138,4.69090145523199,13.0412775381831
"55","Z1[9,2]",-1.20785756887457,-1.12422,0.490879824800955,0.3955925211,-1.9369505,-0.471104450000001,2.12622843186403,5.24184836275895,14.1416138499661
"56","Z1[10,2]",0.17257450725,0.688767,1.55798088731526,1.8021403302,-1.64251,1.8554875,2.74119993522783,4.67151679569738,15.2588868539657
"57","Z1[11,2]",-0.896938942713,-1.2532025,0.977830414680099,0.8744441517,-1.8084765,0.982813249999999,2.81729697980323,4.62928211172945,13.0106849637537
"58","Z1[12,2]",-0.208702878783975,-0.4265115,0.393687461136105,0.2287770408,-0.6050103,0.41948495,2.59710765868224,4.77516796989018,21.6582200015424
"59","Z1[13,2]",-0.136996727679675,0.0384543,0.951615024092069,0.50050011102,-1.466412,1.686715,2.6853024428559,4.70708219133944,14.3386023827487
"60","Z1[14,2]",0.093631589724,0.134107,1.12587668326252,1.5788993178,-1.62478,1.5857845,3.12755826756927,4.73113406878592,29.4094487340028
"61","Z1[15,2]",-0.21652396445,-0.196272,1.07575865660694,1.6865234757,-1.789744,1.24412,2.77566910591857,4.66173311548667,25.126762648212
"62","Z1[16,2]",0.5462462043692,0.483429,0.881592218156497,1.0104675126,-0.777723,1.8795215,2.77401545450461,4.66296959866826,13.3362813644289
"63","Z1[17,2]",0.56502192832775,0.5212155,0.930091767610693,1.1369414469,-0.82771525,1.869847,2.92042698622234,4.58252710851922,11.6842762446699
"64","Z1[18,2]",-0.458565408695,-1.25259,1.21855226628477,0.555589524,-1.678321,1.598052,3.67964581704702,4.6257077813661,11.5953181720915
"65","Z1[19,2]",-0.3200170195,-0.273456,1.00121267594528,1.5240787002,-1.414463,1.145481,2.55886759746237,4.86601943567408,20.5454673442359
"66","Z1[1,3]",-0.3656016934498,-0.1745015,1.04986572584617,1.2089609658,-2.2668615,0.747529549999999,1.87672869567452,5.77758467026031,17.1503183728048
"67","Z1[2,3]",-0.1940898685,-0.288236,1.11002686227475,1.5916808124,-1.493927,1.347926,2.93449945304425,4.58723904391451,12.5158631982041
"68","Z1[3,3]",0.1921024434965,-0.35094414,1.37313841109952,1.246757836464,-1.401986,2.5587585,4.01489858477935,4.32511027507957,11.7749841678967
"69","Z1[4,3]",0.6066353855,0.74152,1.11969633072997,1.237162983,-1.1667155,1.8381635,3.60527088318717,4.38705087267934,13.3336170356512
"70","Z1[5,3]",-0.406087826498375,-0.37652,0.769388529859989,0.8366645385,-1.57285,0.92217815,2.62788933767903,4.77848554811897,11.0268104974689
"71","Z1[6,3]",0.17405047405,0.07299605,0.621267612617649,0.46571497917,-0.7062409,1.315812,3.07334692212598,4.55900648053207,11.7950075862661
"72","Z1[7,3]",0.09626182545475,1.1071,1.44516341741294,0.880686639,-2.3037155,1.6155725,2.79504048992382,4.67294120990331,16.3661909181085
"73","Z1[8,3]",0.5388781304675,-0.1242525,1.51641797624724,1.1030232654,-1.046131,3.1005585,3.40700055681919,4.42271514582694,10.9099433674241
"74","Z1[9,3]",0.512728804,0.5037555,0.934125090751062,1.3896476517,-0.8065429,1.9191405,2.73332967461702,4.6900584060872,11.6562468826617
"75","Z1[10,3]",-0.8125581150775,-0.5767665,1.0887428516812,1.7475161571,-2.117483,0.84217965,2.51771805696575,4.8863181554371,12.7850745266975
"76","Z1[11,3]",-0.02724518264775,-0.15822,0.368248953552937,0.3728101482,-0.51752915,0.68982495,1.989098843745,5.5568248058933,16.3912023298996
"77","Z1[12,3]",-0.772966930386325,-0.965401,0.791451591311064,1.0879452234,-1.71207,0.54587635,3.5047982206203,4.42038746029615,11.2586489239986
"78","Z1[13,3]",0.27742064771975,0.1452825,0.518232487490493,0.3681051171,-0.253488,1.3656035,3.13061972747635,4.50748409219487,17.415724359144
"79","Z1[14,3]",0.481164994744825,0.2895485,0.565490133356582,0.28860788271,-0.22057195,1.5209145,2.39330443100693,5.39421476344967,11.6140775532752
"80","Z1[15,3]",0.03470846675,-0.037975,1.3481761978443,1.966038795,-1.3919605,1.914012,2.5881959570243,4.78261656895335,13.6088450422705
"81","Z1[16,3]",0.769308259,0.9313905,0.906341526075649,1.0407103287,-0.59140695,1.7445985,2.8744071059877,4.62996172508581,21.1543926091596
"82","Z1[17,3]",-0.29700072675,0.117184,0.964210903761144,0.9148768776,-1.6765105,0.7712468,3.40597562004685,4.4353636139408,11.5928044758968
"83","Z1[18,3]",-0.81060399437275,-1.831585,1.59499215976791,0.526537977,-2.2170295,1.9170875,2.8252146633152,4.63971637564175,27.7270349889026
"84","Z1[19,3]",0.1395127479375,0.236356,0.282437175872807,0.171648015,-0.35654475,0.5027581,2.4545400117912,5.95139853966648,20.3075989846868
"85","Z1[1,4]",-0.58573446025,-0.616873,0.90309899934774,0.4391105376,-2.3402035,0.94354465,3.27249230326137,4.47958226327828,11.5625377382753
"86","Z1[2,4]",-0.40536791909575,0.0027534085,1.03655000507719,1.2354655416579,-1.962925,0.87336245,3.34617782499118,4.44551687085263,12.345724620178
"87","Z1[3,4]",-0.521090875,-1.14549,1.21984196764222,0.180217443,-1.427518,1.6555425,2.14349028216151,5.19249364601591,20.3951751980086
"88","Z1[4,4]",-0.39937182087925,-0.5491215,0.413908561668625,0.3792728016,-1.0030305,0.21157115,2.17614908909978,5.27803078585548,26.9066692341727
"89","Z1[5,4]",-0.417468344037932,-0.338858,0.881971270616509,1.0758827898,-1.8036115,0.71121645,3.5491141078663,4.395044586804,10.8698128354592
"90","Z1[6,4]",-0.1278023536725,-0.4892575,1.37460038499084,1.8622086105,-1.8368,1.6599825,3.65414660848557,4.41361191566131,14.7107004882793
"91","Z1[7,4]",0.73858053775,1.296595,1.23581867664972,0.71913513,-1.460041,1.846093,3.50468854052038,4.40962974572866,11.3686095866504
"92","Z1[8,4]",0.779932267,1.328895,1.07888051758396,0.134568189,-1.2903235,1.729702,2.24211342869374,5.06819297417441,11.3181317879772
"93","Z1[9,4]",0.0247197384515,-0.176439,0.927895007853992,1.0405768947,-1.177543,1.486191,3.74231509669247,4.34894476931426,11.042914462981
"94","Z1[10,4]",0.3193776496205,0.4163912,0.891504167579991,1.07788756152,-1.175071,1.4048445,3.22646709428306,4.54023557333464,13.1967723921194
"95","Z1[11,4]",-0.74362371825,-1.170985,1.01753212284344,0.402184902,-2.07418,0.9743204,2.84616630662279,4.87518163384631,13.9710018507074
"96","Z1[12,4]",-0.32062168968295,-0.4151555,0.776769371835504,1.1064977385,-1.431263,0.81334285,3.66482945734961,4.37694076403454,11.9821302231581
"97","Z1[13,4]",-0.46502876815,-0.41014165,1.06983603603071,1.1675704803,-1.977427,1.065531,3.18780778568345,4.47930780281731,11.8055915397752
"98","Z1[14,4]",-0.37853222,-0.328261,0.663177625654711,1.0865293404,-1.15545,0.6685651,2.52527317874493,4.82960969352343,13.9751512171147
"99","Z1[15,4]",-0.10223201346505,-0.362461,1.06746919488812,1.3146985152,-1.368041,1.545192,2.88593124508206,4.630215006524,21.8051873952864
"100","Z1[16,4]",-0.00645056840999998,-0.693319,1.72716395609763,1.2067808025,-2.167104,3.072241,3.7874151578719,4.38542453853539,11.5873775357295
"101","Z1[17,4]",-0.778066791836475,-0.79333975,0.96186424507285,1.35199813665,-1.842172,0.3809755,3.32062348301904,4.44715549676824,11.2336194467919
"102","Z1[18,4]",0.987717000545,1.791755,1.58808478332771,1.889039964,-1.6089375,3.089249,2.66153870909989,4.75149861875052,11.6428254694054
"103","Z1[19,4]",0.7441570180675,0.724311,0.778267845740062,0.894630492,-0.3535897,1.88695,3.6463199987456,4.3803738265111,11.4556351610085
"104","Z1[1,5]",0.492935830825,0.497424,0.802175150133568,0.9583096446,-0.684634,1.708625,2.48178496082826,4.9355199408897,15.0617014923776
"105","Z1[2,5]",-0.15728565129,-0.1833695,1.01627604658452,1.6914027123,-1.602289,1.084244,2.04637927660003,5.41037523275109,28.3254682215712
"106","Z1[3,5]",0.367455757273,0.4172235,0.545748012609754,0.6306780249,-0.25368985,1.3655555,1.36973040524037,9.0465588328458,17.8664366391716
"107","Z1[4,5]",0.517165054973,1.059865,1.14653239786415,1.176205884,-0.98525025,1.959374,2.37160331646327,4.99820073739232,13.946000198759
"108","Z1[5,5]",0.0082864811025,-0.4719895,1.05531518056894,0.6924831711,-1.0842875,1.8192185,2.10986401707526,7.02068850565389,32.5576557244732
"109","Z1[6,5]",1.56525042217725,1.75304,0.774814413313357,0.186577797,-0.36763975,2.3031565,2.61223601690867,4.79065061729379,13.3537192620999
"110","Z1[7,5]",-0.000663317202499998,-0.2444865,1.11824365675803,1.7588358081,-1.483543,1.73307,1.91252877216409,5.64033635942196,16.4623214389643
"111","Z1[8,5]",-0.1122144588617,-0.04914315,0.752908858630622,0.74273982699,-1.0241225,1.3392375,1.62193830952505,6.87064381810058,17.6568307806627
"112","Z1[9,5]",0.07465452275,0.1572925,1.10919569885587,1.4612468535,-1.3743425,1.3079735,2.46068594102052,4.98786985995705,11.3295570292597
"113","Z1[10,5]",1.02693414425,1.164405,0.769800813899475,0.7518071862,-0.1464245,2.105207,3.26886993163454,4.53758424038696,15.0890103219771
"114","Z1[11,5]",-0.477213538605,-0.937873,0.988968536146602,0.7056760872,-1.442812,1.3647465,2.28171781763853,5.3413645412417,17.6384646263536
"115","Z1[12,5]",-0.333824811175,0.02644215,1.09149608178193,0.95740800141,-1.7901855,1.6939855,1.98949443165982,6.06429845079159,16.5097374604459
"116","Z1[13,5]",-0.0234457148855,-0.0366048,0.465666342944628,0.51347508492,-0.84076405,0.62928865,2.93013932039492,4.58978407400639,15.2721515439347
"117","Z1[14,5]",-0.94111098095,-0.962137,0.646946926102506,0.8198229438,-1.8344175,-0.04320184,3.40799532556735,4.44233104107449,11.6046835479541
"118","Z1[15,5]",0.53910735675,0.9041855,1.16882218776197,1.2694695783,-1.3328305,1.8877235,3.59561178785359,4.39411969600041,11.758756752634
"119","Z1[16,5]",0.0343023215,-0.169931,1.16133607285087,1.5917845944,-1.272221,1.7061805,2.94402070624303,4.57189760349989,11.3158776751083
"120","Z1[17,5]",0.0711004870805,0.2496315,1.19255874120616,1.7199738969,-1.876715,1.823432,2.56220556144664,4.82110980057501,13.85672892059
"121","Z1[18,5]",0.512386581378225,0.47461,1.16777227446676,1.2781190667,-1.082617,2.5234635,3.40576771144206,4.45478200147751,12.5405680780332
"122","Z1[19,5]",-0.094589416059275,-0.514773,1.07715957273111,1.1719612002,-1.31348,1.6391855,3.54832602298506,4.4091472158751,11.9487012324475
"123","tau2[1]",0.764385401975,0.470508,0.653783863752576,0.4791955938,0.08696291,1.8906155,3.05966273178916,4.56789411841652,12.658921739937
"124","tau2[2]",0.936439232,0.7638615,0.559367143577861,0.4991046879,0.2528042,1.854026,2.50487990198662,4.82160448306588,13.2887002730245
"125","Z2[1,1]",0.327518118748,-0.0439905,0.712257117531229,0.1215546675,-0.504291,1.711003,2.62127714740413,6.78416702458493,15.6636686519964
"126","Z2[2,1]",-0.824819700475,-1.17573,0.940904839865374,0.7178726961,-1.723449,1.1676335,3.01553074356745,4.60356841365974,29.5373857540017
"127","Z2[3,1]",-0.30742437,-0.0718405,1.11803028202087,1.6534555653,-1.5677155,1.2195795,3.32351815583756,4.49299513234672,14.8028400390718
"128","Z2[4,1]",-1.31763338925,-1.178965,0.52187190429859,0.2794486023,-2.2087605,-0.5603883,2.46662986686762,4.92138699928814,25.6629478129368
"129","Z2[5,1]",0.7142501491395,0.483014,0.61860727822678,0.342124776,-0.07365869,1.774166,2.25189978114635,5.36569542381825,19.0314136327332
"130","Z2[6,1]",0.287935589609225,0.62138,0.730264074457664,0.3100220382,-1.439904,0.9154717,2.50798793219994,6.48059882538528,12.2013559203008
"131","Z2[7,1]",-0.18700923573125,-0.595492,0.935540832011462,0.8535372678,-1.17679,1.1738745,2.46906369643744,4.86208771884828,21.1327064208498
"132","Z2[8,1]",-0.45866542540025,-0.4369305,0.918916165400204,1.476736317,-1.7402415,0.6973372,2.8883323965242,4.62748167689188,28.6169430609951
"133","Z2[9,1]",0.1839823255745,0.427214,0.879009634027854,0.8460397596,-1.3530085,1.161078,3.04583375141976,4.55378442399847,11.4264161833812
"134","Z2[10,1]",0.147434601096975,-0.1290055,0.894953613763902,0.7039970427,-0.777626,1.7228565,3.05576930906597,4.53150534897533,12.3899763581622
"135","Z2[11,1]",0.0293404898775,0.531843,0.74604589125696,0.3722608449,-1.183032,0.78115615,4.14524598820719,4.28772146379752,10.9879237631249
"136","Z2[12,1]",0.4249089369739,0.638125,0.868434186504967,0.4495228374,-1.5191845,1.2728625,2.20057886820404,5.15920652547092,15.4343652793346
"137","Z2[13,1]",-0.22218599976,-0.442573,0.452086510581447,0.2888505102,-0.77189445,0.46714155,1.65763833207662,6.75243590267237,30.6266153422676
"138","Z2[14,1]",-0.12856897250625,-0.434007,1.01419736679792,1.1576037018,-1.2715815,1.8369785,2.21114673021517,5.37947431734325,16.6532459961023
"139","Z2[15,1]",-0.42574976575,-0.407322,0.939514764112366,1.2618008298,-1.697278,0.95848005,3.71056882499658,4.36722105529101,11.1795293077175
"140","Z2[16,1]",-0.6302171097025,-0.672386,0.722569800387979,0.2767132053,-1.6278415,0.6230471,3.35642517740284,4.45744869511697,12.2556372677179
"141","Z2[17,1]",0.1745312725,0.6284405,1.05112511063982,0.6673753401,-1.634715,1.2929775,3.22292837782626,4.53324338456705,16.3150756422326
"142","Z2[18,1]",-0.15036798275,-0.0598235,0.915242124502759,1.3687355787,-1.35214,0.99178235,3.53114208461777,4.39701420828001,10.9509733986391
"143","Z2[19,1]",-0.770724872,-1.299895,1.16838064042979,0.787660902,-2.2477115,1.482045,3.07467210888004,4.53173359467415,11.4363345159015
"144","Z2[1,2]",1.0482552603415,1.417395,0.769242954181765,0.683463774,-0.094614365,1.8912175,1.79278906841753,6.05639384513277,31.8089630112525
"145","Z2[2,2]",-0.30677430885875,-0.467001,1.11982451772022,1.8047230194,-1.80029,1.2513105,2.92081053329849,4.58729899053946,12.0606318040006
"146","Z2[3,2]",0.9989318287025,1.02329,0.53702944916043,0.485862846,-0.0961355749999999,1.6859345,2.73980605647243,4.66534776467747,13.7464073285969
"147","Z2[4,2]",-0.70646800065,-1.08983,0.808665967073317,0.2851825578,-1.569707,0.64605205,1.97319123937405,6.11869142010587,21.504425982038
"148","Z2[5,2]",-0.2427017499425,-0.270757,1.018371052419,0.9062066328,-1.7238465,1.547359,2.70644382696609,4.72187167649501,21.8224385831638
"149","Z2[6,2]",-0.7943374222505,-0.588008,0.727242897782961,0.8139726042,-1.644671,0.30944795,2.10846256118486,5.25609195532837,11.3798003084957
"150","Z2[7,2]",0.0438443482145,0.6217205,1.09678485331144,1.3357840524,-1.842599,1.6385175,1.89081992589284,6.00358719752925,19.84635512341
"151","Z2[8,2]",0.544585057899125,0.64823,0.924249087189121,1.2249448764,-0.6633866,1.6223835,2.75947931436976,4.67510274126301,11.0121480919943
"152","Z2[9,2]",-0.14820139756,-0.2381845,0.642481137902962,0.7734857634,-0.81954975,0.8782832,2.37313951967874,5.25397737793961,19.8042757718823
"153","Z2[10,2]",-0.212223014571575,-0.644558,1.11628294533891,0.2142201327,-1.718938,1.7156945,2.09164573969082,5.67560620803148,24.6776171011005
"154","Z2[11,2]",0.3733618138225,0.555991,1.15599490928401,1.1081827134,-1.645494,1.641919,2.18457952708952,5.19672447468289,11.2825934680341
"155","Z2[12,2]",0.5651203035,0.3161225,1.52497662318186,2.1296844765,-1.368961,2.75208,4.02065943690038,4.32672410777276,14.1094262348098
"156","Z2[13,2]",0.38546494348825,0.513237,0.518188326447919,0.5376508053,-0.7291909,1.036252,2.94670122685533,4.59260629737321,10.7997653702277
"157","Z2[14,2]",0.01306566299875,-0.077737,1.05290075646881,1.1707306422,-1.4280385,1.582831,2.82263805886329,4.6369433033231,15.9408440981242
"158","Z2[15,2]",0.025650079217975,0.019395,0.302386885272849,0.4440075654,-0.41862235,0.47596755,3.01819135998637,4.56332087284375,28.7557081233158
"159","Z2[16,2]",0.198296362411918,0.1359325,1.35577735769488,2.2633631055,-1.772483,1.9782225,2.99570303716301,4.57926040575149,19.2804081632941
"160","Z2[17,2]",-0.73639743371125,-0.9850175,0.546102119694655,0.4349540685,-1.3420905,0.15630655,2.04240723476236,10.650892583863,22.1915266188743
"161","Z2[18,2]",-0.704069620169525,-0.551897,0.840761044996579,1.0104578757,-1.8932655,0.19444985,2.23490536700324,5.23122862801317,19.5038284328984
"162","Z2[19,2]",-0.70752977775,-1.277845,1.21801283040345,0.838136019,-1.885271,1.5104305,4.20184904717387,4.29803937599263,14.2446481436741
"163","betaj1[1,1]",1.22895007614925,0.311653,2.01538001509888,1.2016532304,-0.9934104,4.5466025,1.82802609071034,5.84958818166782,23.0184233489687
"164","betaj1[2,1]",0.49610402440325,0.394296,1.21824567189766,0.8403940188,-1.564227,2.307807,2.94389663734274,4.58759871185466,11.1655613096608
"165","betaj1[3,1]",0.2418579033565,0.0678431,1.96356542947473,1.43453944536,-2.8011095,3.2945095,2.93379295782033,4.5911326534899,13.4138145169575
"166","betaj1[4,1]",0.4700858230885,-0.113435,1.74544866397992,1.0190925381,-1.3098235,3.488823,2.70146674280701,4.7363180100135,25.6892423363692
"167","betaj1[5,1]",1.793177194239,0.8133515,2.52909448851327,1.3963149039,-0.6293067,6.334678,2.59163285069098,4.79841689534002,11.463616791406
"168","betaj1[6,1]",-0.1525030658175,-0.44177091,1.67502404213215,1.716085911834,-2.0953005,2.4148605,2.67187384550811,4.72116219252851,18.5305163168215
"169","betaj1[7,1]",-0.7891839741145,-0.920692,0.826077334754019,0.873651702,-2.0918435,0.34017405,1.40257421289469,8.94247485461182,62.5673049137028
"170","betaj1[8,1]",-0.7089772016697,-0.2133795,2.10109895174683,1.560762672,-4.21149,2.0388595,3.01555647223606,4.55770047562892,11.2059876155488
"171","betaj1[9,1]",-1.108672568122,-0.662551,1.81785366238066,1.09680635295,-4.1913305,0.954608349999999,2.35833741687692,5.09747828763299,17.1353571836589
"172","betaj1[10,1]",-0.0875426404449,0.001077765,0.544336308737183,0.3028618215,-1.1593505,0.720925649999999,1.73396833014615,7.0854028424041,11.8533377327378
"173","betaj1[11,1]",0.433626156982325,-0.1412585,2.12338539192899,1.2835112829,-2.58841,3.948404,2.62584642671529,4.79326523386684,14.0611765384293
"174","betaj1[12,1]",0.129944517685,-0.168628,0.750171480651458,0.5536814178,-0.77513305,1.7146895,2.14345468232776,5.24024110923815,17.6716577530874
"175","betaj1[13,1]",0.950811304395,0.98565,0.846294730287573,0.9078500949,-0.27440935,2.4605755,2.89293345365219,4.64398670557153,11.302870052398
"176","betaj1[14,1]",0.248028081896173,0.0407854,0.56907030206509,0.27869010414,-0.1957515,1.5439065,1.8044243171942,5.93126896887546,24.9275730381937
"177","betaj1[15,1]",0.657379601910715,0.0572246,2.37872126048605,1.892635269,-2.733145,4.4039205,3.5046844561621,4.41363105493253,13.2940707650473
"178","betaj1[16,1]",0.672657261025,0.6587148,1.83207364626042,2.38654892952,-1.7879235,3.337176,3.3434202496128,4.44600375634621,14.8355934226125
"179","betaj1[17,1]",1.4319278887585,0.575911,1.91074225315897,0.81432798342,-0.3119142,4.788573,2.26634204543944,5.13742200356567,29.8266170355674
"180","betaj1[18,1]",-2.01104651681525,-1.61833,1.79601435462335,2.1757488585,-4.6091425,0.2465893,2.49464079362825,4.87024044218047,13.7472910451852
"181","betaj1[19,1]",2.02092892440275,1.64336,1.82168595471611,1.76705430468,-0.3344818,4.97128,3.86124920019104,4.34951787237885,12.2061813158911
