"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15","sd_CO_CATEGAD_PRIVADA__tech:content",0.50859160531,0.361643,0.463115190166781,0.2467009335,0.1089378,1.4166255,1.03340929531605,98.0395195002163,154.983486692106
"16","sd_CO_CATEGAD_PRIVADA__pedag:content",0.64831171724475,0.5132595,0.556357579642249,0.3735521895,0.076781965,1.6634055,1.06293967346996,87.3074266222843,75.352073776915
"17","sd_CO_CATEGAD_PRIVADA__tech:pedag:content",0.2035914182275,0.157279,0.170006349558082,0.09881758803,0.04414274,0.51392585,1.06551421968905,59.7528309240932,69.1735325239689
"18","sd_co_grupo__Intercept",11.57604721,8.07492,7.82362970978833,4.456895751,3.815448,26.22828,1.66802388665446,6.6075392584372,26.6962444021493
"19","sd_co_grupo__tech",0.89834831655,0.8253095,0.487231011540252,0.4146646875,0.2742627,1.776233,1.06347589161337,40.1572525499285,46.138012486084
"20","sd_co_grupo__pedag",1.85249600725,1.71549,0.790889648699171,0.634226628,0.8536117,3.2246655,1.09322746092502,39.6786055502106,153.403761512732
"21","sd_co_grupo__content",0.99520833175,0.9175185,0.508735031335435,0.4762874739,0.3540949,1.918549,1.10455010030472,31.2004646984444,134.763041517702
"22","sd_co_grupo__tech:pedag",0.312168324825,0.2502305,0.261607696521213,0.1805977299,0.026746415,0.835267,1.47134607695545,7.91359342861804,13.4013578739214
"23","sd_co_grupo__tech:content",0.1014248725025,0.07366345,0.106091436870682,0.06880390776,0.0040263855,0.27918165,1.09659947086336,36.8288569399936,78.1345127418888
"24","sd_co_grupo__pedag:content",0.30099737435,0.2605795,0.187102233113495,0.1642157412,0.077579215,0.6440863,1.04631617560723,56.7080788628945,134.467713675033
"25","sd_co_grupo__tech:pedag:content",0.039989444993825,0.0278193,0.040286921215205,0.028599050067,0.0015985145,0.12121915,1.1155054646455,24.7978147824863,90.468394311612
"26","cor_CO_CATEGAD_PRIVADA__Intercept__tech",0.08822871390445,0.092571,0.321198442913958,0.3298421763,-0.43536425,0.6119873,1.04547022284217,96.5043048203074,218.844282828528
"27","cor_CO_CATEGAD_PRIVADA__Intercept__pedag",0.005289962399,0.01577045,0.336062237715282,0.3725314194,-0.59519745,0.525253799999999,1.11604500270149,25.3804253310955,134.045591860249
"28","cor_CO_CATEGAD_PRIVADA__tech__pedag",0.07482958313065,0.0819476,0.322069344914066,0.358411137,-0.44830685,0.58868695,1.04175031459864,97.9251260378169,459.102032696237
"29","cor_CO_CATEGAD_PRIVADA__Intercept__content",0.14236982797,0.178159,0.318982637807334,0.3365405631,-0.42144285,0.654324,1.08038119604545,49.713041262538,240.3867654473
"30","cor_CO_CATEGAD_PRIVADA__tech__content",0.11488033033795,0.1309545,0.334369986489064,0.3686818485,-0.44754115,0.6503011,1.01046514738511,180.230718227017,228.364450150741
"31","cor_CO_CATEGAD_PRIVADA__pedag__content",0.033534240675645,0.02149695,0.315478005773552,0.3386666115,-0.47375055,0.56074565,1.04242581010868,112.196277412094,317.684861416094
"32","cor_CO_CATEGAD_PRIVADA__Intercept__tech:pedag",0.01120704597665,0.00437708,0.324133533225509,0.371904398208,-0.50282515,0.5456928,1.04551766741719,105.84999959006,243.998496801456
